"Comparison","Module","Cluster","n_g1","n_g2","mean_g1","mean_g2","cohens_d","p_value","p_adj","sig"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","CD56bright NK",111,605,0.0036,0.0029,0.012,0.394071353670764,0.461032696970288,"ns"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","Vd1 gd T cell",522,752,6e-04,0,0.068,0.230660443492247,0.289655357760705,"ns"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","Tex CD8",407,429,0,0.0022,-0.135,0.00972688895901031,0.0164124126378794,"*"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","Non-classical Monocyte",593,520,0,0.0236,-0.205,2.31500058565655e-07,6.3102860105041e-07,"***"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","Resting Naive B cell",619,1665,5e-04,0,0.083,0.123106340653735,0.165895833636867,"ns"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","CD56dim CD122int NK",417,1375,0,0.1362,-0.406,1.62571763550381e-20,8.65604323259364e-20,"***"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","Cytotoxic gd T cell",1648,358,7e-04,0.0508,-0.506,2.4403667477957e-25,1.60635129882376e-24,"***"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","CD56dim CD122lo NK",418,1455,0.0059,0.025,-0.137,0.000158540349315631,0.000339466199249555,"***"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","CD4dim Naive T cell",53,746,0.0189,4e-04,0.507,0.0136653514672058,0.0225032179487457,"*"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","Vg9Vd2 gd T cell",393,671,0,0.0049,-0.086,0.0603501827076471,0.0877421345676714,"ns"
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","Intermediate Monocyte",588,26,0,0,NA,NA,NA,NA
"Unsuppressed_vs_PreART","PS_Terminal_Diff_Protein","TNF+ B cell",57,10,0,0,NA,NA,NA,NA
"Unsuppressed_vs_PreART","IFN_Ratio","Naive 1 CD8",889,2957,-0.1974,0.0096,-0.583,1.29901384189981e-26,9.2083939798578e-26,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Naive Intermediate CD8",19,1823,-0.3833,0.0381,-1.575,0.013460739076656,0.0222273816868834,"*"
"Unsuppressed_vs_PreART","IFN_Ratio","Naive 3 CD4",1232,3563,-0.2239,0.0038,-0.559,4.64948887852133e-29,3.55916145461249e-28,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Th2/Th17 EM CD4",756,1570,-0.208,-0.0053,-0.45,1.66034808069771e-13,6.3045863729821e-13,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","CD56dim CD122hi NK",1307,4122,-0.1115,0.0018,-0.244,0.896536956957722,0.920746913360781,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","Classical Monocyte",492,1180,-0.2649,-0.1969,-0.124,1.37823014291928e-07,3.82646514766466e-07,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Naive 1 CD4",1442,9575,-0.1244,0.0297,-0.496,7.28858986878548e-24,4.54777638687761e-23,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Naive 2 CD4",1346,5781,-0.2397,0.0101,-0.65,6.45190101636472e-37,6.28404668097962e-36,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","CD8+ MAIT cell",102,505,-0.1267,-0.0154,-0.312,0.538567986801541,0.604589765025386,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","Transitional Memory CD4",155,3224,-0.2104,0.026,-0.804,1.64419338288452e-06,4.22238729409573e-06,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Treg",228,949,-0.17,-0.0257,-0.338,0.0157409838760803,0.0255006067390726,"*"
"Unsuppressed_vs_PreART","IFN_Ratio","Tscm CD8",36,312,-0.0627,0.0305,-0.365,0.455532958334855,0.521479679011139,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","pDC",65,75,-0.1638,-0.186,0.045,0.0874691720591042,0.121988437865899,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","Activated B cell",94,599,-0.1089,-0.0987,-0.037,0.670606179187846,0.723119894389774,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","Naive 2 CD8",716,2765,-0.2956,0.0184,-0.791,1.19771109169725e-33,1.05504256459802e-32,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","TEMRA/CTL CD8",2430,1881,-0.2145,-0.0368,-0.314,3.71636186494176e-08,1.07152864361016e-07,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Follicular B cell",1620,3015,-0.0491,0.0861,-0.416,1.45610189590619e-38,1.47831361974205e-37,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","ISG+ CD4 T cell",686,411,-0.9961,-0.5439,-0.493,2.22895433416719e-17,1.0349950745474e-16,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Transitional B cell",548,1895,-0.0755,0.0633,-0.399,3.06991802302571e-13,1.14597768687003e-12,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","CD56bright NK",111,605,-0.0029,-0.024,0.063,0.00668258334843144,0.0115273359991661,"*"
"Unsuppressed_vs_PreART","IFN_Ratio","Vd1 gd T cell",522,752,-0.1087,-0.0186,-0.231,0.0736184066705075,0.104744478849487,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","Tex CD8",407,429,-0.1032,0.0049,-0.244,0.3594621998517,0.427006163036526,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","Non-classical Monocyte",593,520,0.0956,-0.1047,0.352,5.38900570498718e-16,2.3181432081058e-15,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Resting Naive B cell",619,1665,-0.0837,0.0854,-0.493,1.87837580745587e-26,1.31212490806538e-25,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","CD56dim CD122int NK",417,1375,-0.0696,0.0122,-0.207,0.660218695891906,0.71481427716087,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","Cytotoxic gd T cell",1648,358,-0.2654,-0.0348,-0.337,0.00014445391911259,0.000311251430030364,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","CD56dim CD122lo NK",418,1455,-0.2118,-0.0183,-0.42,0.000283472337973066,0.000589583091825925,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","CD4dim Naive T cell",53,746,-0.3495,0.0336,-1.183,2.41526530807411e-05,5.62388306914049e-05,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","Vg9Vd2 gd T cell",393,671,-0.1903,-0.1137,-0.143,0.190435633428643,0.244394096248007,"ns"
"Unsuppressed_vs_PreART","IFN_Ratio","Intermediate Monocyte",588,26,0.057,-0.2229,0.685,0.000290491964775238,0.000602613634286987,"***"
"Unsuppressed_vs_PreART","IFN_Ratio","TNF+ B cell",57,10,-0.7139,-0.6949,-0.02,0.798620329244274,0.835952079016724,"ns"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Naive 1 CD8",889,2957,-0.0314,-0.4948,0.886,9.16545646552824e-106,3.72210740532299e-104,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Naive Intermediate CD8",19,1823,-0.1248,-0.7077,1.213,3.66994973652949e-07,9.87999951542096e-07,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Naive 3 CD4",1232,3563,-0.0418,-0.5363,0.981,6.37735968717741e-186,8.98832577086887e-184,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Th2/Th17 EM CD4",756,1570,-0.0585,-0.3835,0.775,9.95880500951122e-64,1.76750346687325e-62,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","CD56dim CD122hi NK",1307,4122,-0.1638,-0.4603,0.663,1.23864518067657e-95,3.90499191171193e-94,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Classical Monocyte",492,1180,-0.2475,-0.1079,-0.327,5.6518572803639e-30,4.45455593544471e-29,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Naive 1 CD4",1442,9575,-0.0491,-0.6238,1.102,2.19463959882682e-320,8.76392911153391e-318,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Naive 2 CD4",1346,5781,-0.0587,-0.4505,0.791,2.54905415197758e-136,1.74500964232522e-134,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","CD8+ MAIT cell",102,505,-0.0876,-0.2942,0.501,4.9259047257282e-05,0.000111660054142334,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Transitional Memory CD4",155,3224,-0.0582,-0.584,1.133,2.95619151135489e-42,3.27918280611404e-41,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Treg",228,949,-0.0402,-0.363,0.793,4.3784631440136e-27,3.14095739313071e-26,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Tscm CD8",36,312,-0.0614,-0.8429,1.566,9.20769771820793e-16,3.87726603388861e-15,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","pDC",65,75,0.18,-0.0379,0.645,0.000477605672069804,0.000960825516607263,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Activated B cell",94,599,-0.0845,-0.1377,0.144,0.740980488211077,0.786266275355952,"ns"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Naive 2 CD8",716,2765,-0.0285,-0.4518,0.827,7.81951016543014e-77,1.7509856407823e-75,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","TEMRA/CTL CD8",2430,1881,-0.1498,-0.1705,0.065,0.140067168865611,0.185928496732413,"ns"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Follicular B cell",1620,3015,4e-04,-0.3071,0.745,8.10247305853913e-115,3.66292932986033e-113,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","ISG+ CD4 T cell",686,411,-0.026,-0.2482,0.682,1.75538183154786e-18,8.54856680566803e-18,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Transitional B cell",548,1895,0.0072,-0.3864,0.844,2.21591498168556e-68,4.46162377825093e-67,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","CD56bright NK",111,605,-0.1203,-0.2799,0.39,0.00323582717485025,0.00584253346717497,"**"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Vd1 gd T cell",522,752,-0.0929,-0.3729,0.656,1.69498505570218e-22,9.85724318801558e-22,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Tex CD8",407,429,-0.085,-0.1287,0.141,0.941521974380864,0.954670609655755,"ns"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Non-classical Monocyte",593,520,0.0734,0.0668,0.023,0.0208135019244961,0.0331136458240987,"*"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Resting Naive B cell",619,1665,0.045,-0.2648,0.743,5.56461972366442e-56,8.23014127030861e-55,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","CD56dim CD122int NK",417,1375,-0.1662,-0.3599,0.449,3.57889791898834e-13,1.33359866468057e-12,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Cytotoxic gd T cell",1648,358,-0.1753,-0.3207,0.487,1.29146956611738e-05,3.05766905179569e-05,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","CD56dim CD122lo NK",418,1455,-0.1493,-0.2964,0.344,8.509178563087e-06,2.05317138339944e-05,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","CD4dim Naive T cell",53,746,-0.0881,-0.5155,0.838,2.06275627660338e-09,6.42700135076943e-09,"***"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Vg9Vd2 gd T cell",393,671,-0.2195,-0.2949,0.217,0.0789845419775164,0.111559958657483,"ns"
"Unsuppressed_vs_PreART","Metabolic_Ratio","Intermediate Monocyte",588,26,-0.2284,-0.522,0.968,0.0266155223482069,0.0415715720640833,"*"
"Unsuppressed_vs_PreART","Metabolic_Ratio","TNF+ B cell",57,10,-0.0164,-0.2555,0.994,0.00558376049854124,0.00970439983364161,"**"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Naive 1 CD8",1410,889,0.0758,-0.0689,0.429,5.08027894487842e-09,1.54471425785897e-08,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Naive Intermediate CD8",185,19,-0.0336,-0.0732,0.134,0.503329631406335,0.570741976739034,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Naive 3 CD4",1358,1232,0.0403,-0.0183,0.21,0.230366214678855,0.289437572297082,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Th2/Th17 EM CD4",1174,756,0.1249,0.0706,0.139,0.0103704374347867,0.0174613971143703,"*"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","CD56dim CD122hi NK",1276,1307,0.2619,0.1184,0.297,0.0524265758807511,0.0771111576490361,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Classical Monocyte",450,492,0.1531,0.0764,0.203,0.0594649846226668,0.0865602084786814,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Naive 1 CD4",1897,1442,0.0324,-0.0057,0.134,0.377277748561978,0.445048959772494,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Naive 2 CD4",2780,1346,0.0201,-0.0036,0.082,0.378572745427521,0.446168370902283,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","CD8+ MAIT cell",217,102,0.1215,0.0138,0.265,0.723795313736881,0.771104300450674,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Transitional Memory CD4",410,155,0.0914,0.0146,0.215,0.699405333215446,0.749452226468788,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Treg",331,228,0.13,0.0498,0.205,0.828928694712294,0.862777216564143,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Tscm CD8",6,36,-0.039,-0.0799,0.264,0.470968888170429,0.537097313686981,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","pDC",75,65,0.0679,0.0169,0.137,0.47751724434405,0.54378864897735,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Activated B cell",937,94,0.1917,-0.0821,0.628,7.25499256805968e-11,2.45175771411438e-10,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Naive 2 CD8",1112,716,0.035,-0.043,0.264,0.000128043895693858,0.000278144310138244,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","TEMRA/CTL CD8",2871,2430,0.2054,0.0621,0.326,8.79381946117336e-08,2.46721211112077e-07,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Follicular B cell",1911,1620,-0.0411,-0.0615,0.069,1.52361262385604e-05,3.59308646334555e-05,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","ISG+ CD4 T cell",1234,686,0.1846,-0.0253,0.484,5.42668233796602e-09,1.64378392942687e-08,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Transitional B cell",684,548,0.0245,-0.0501,0.202,0.621447999561274,0.681147944624343,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","CD56bright NK",179,111,-0.0054,0.0123,-0.064,0.00366344469181505,0.00657006997124914,"**"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Vd1 gd T cell",992,522,0.0565,-0.0148,0.203,0.782937325948954,0.823854999110099,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Tex CD8",170,407,0.0592,0.0368,0.074,0.00911528335984287,0.0154675771460223,"*"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Non-classical Monocyte",553,593,0.4058,0.3741,0.071,0.978055533822426,0.984217160452974,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Resting Naive B cell",1273,619,-0.0421,-0.0838,0.137,0.041273509157424,0.0616914085721696,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","CD56dim CD122int NK",411,417,0.2187,0.0892,0.298,0.424509757211399,0.492793303429511,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Cytotoxic gd T cell",839,1648,0.0638,0.083,-0.054,1.24036009369827e-09,3.92071607453966e-09,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","CD56dim CD122lo NK",791,418,0.1983,0.0535,0.322,0.0594422720720013,0.0865602084786814,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","CD4dim Naive T cell",317,53,0.0064,0.0407,-0.113,0.1231894181176,0.165914472068448,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Vg9Vd2 gd T cell",718,393,0.0555,0.0667,-0.029,5.23271568590484e-07,1.39306519815866e-06,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","Intermediate Monocyte",108,588,0.0266,0.093,-0.273,8.11997433605752e-06,1.96123573681389e-05,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Memory","TNF+ B cell",72,57,-0.0692,-0.1301,0.286,0.184987817057369,0.238168086872357,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Naive 1 CD8",1410,889,-0.0468,0.1285,-0.467,1.14189101230934e-09,3.61422835600155e-09,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Naive Intermediate CD8",185,19,-0.0825,0.3101,-1.271,0.0967320327794522,0.133124612601705,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Naive 3 CD4",1358,1232,-0.0246,0.2056,-0.497,9.31998021710829e-23,5.50016566507179e-22,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Th2/Th17 EM CD4",1174,756,0.0396,0.2786,-0.527,9.7047657535439e-24,6.00842861640599e-23,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","CD56dim CD122hi NK",1276,1307,0.0321,0.2298,-0.37,1.67354628894524e-13,6.34464700682404e-13,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Classical Monocyte",450,492,0.2139,0.3413,-0.188,0.28760958772439,0.350515041804496,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Naive 1 CD4",1897,1442,-0.0513,0.1187,-0.459,2.04410093848278e-21,1.13110065787638e-20,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Naive 2 CD4",2780,1346,-0.0177,0.2361,-0.603,3.87711695902433e-33,3.35363618549541e-32,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","CD8+ MAIT cell",217,102,-0.0479,0.1405,-0.538,0.000394595186432008,0.000802140162188463,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Transitional Memory CD4",410,155,-0.0545,0.225,-0.739,6.08761968942148e-11,2.06892720224878e-10,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Treg",331,228,0.0097,0.2198,-0.514,1.09262562055782e-05,2.60231708435043e-05,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Tscm CD8",6,36,-0.1471,-0.0172,-0.382,0.407916754514957,0.47537380535887,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","pDC",75,65,0.133,0.1807,-0.095,0.877140601606677,0.903926400623483,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Activated B cell",937,94,0.0171,0.0268,-0.049,0.396312826983656,0.46297685687608,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Naive 2 CD8",1112,716,-0.0193,0.2525,-0.581,3.89159181798194e-14,1.52606448377819e-13,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","TEMRA/CTL CD8",2871,2430,0.0558,0.2766,-0.425,2.58253853491897e-37,2.53596816789584e-36,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Follicular B cell",1911,1620,-0.0824,-0.0124,-0.243,2.32339239971405e-06,5.85984019969985e-06,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","ISG+ CD4 T cell",1234,686,0.3011,0.9709,-0.821,6.1507046893758e-60,1.0093896188866e-58,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Transitional B cell",684,548,-0.0538,0.0254,-0.232,0.0322801292825568,0.0492945760108387,"*"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","CD56bright NK",179,111,-0.0229,0.0152,-0.103,0.448584025209931,0.515001113753232,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Vd1 gd T cell",992,522,-0.0416,0.0939,-0.402,4.48046142779493e-05,0.000101948581016113,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Tex CD8",170,407,0.0309,0.14,-0.244,0.0788245254184432,0.111423930915982,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Non-classical Monocyte",553,593,0.1211,0.2785,-0.298,2.09054650211444e-07,5.71797878888836e-07,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Resting Naive B cell",1273,619,-0.062,-1e-04,-0.211,0.0250981266260466,0.0394328599318084,"*"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","CD56dim CD122int NK",411,417,0.02,0.1588,-0.294,8.95974431340167e-07,2.34106296345806e-06,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Cytotoxic gd T cell",839,1648,0.0719,0.3484,-0.433,4.56658259608183e-23,2.7285615711252e-22,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","CD56dim CD122lo NK",791,418,0.1025,0.2653,-0.316,0.000372820906978899,0.000760237355848036,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","CD4dim Naive T cell",317,53,0.0999,0.3902,-0.541,0.00224837839018341,0.00413474769572701,"**"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Vg9Vd2 gd T cell",718,393,0.0138,0.257,-0.5,5.96132307439632e-11,2.02888211452466e-10,"***"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","Intermediate Monocyte",108,588,0.0149,0.036,-0.055,0.0382599015535344,0.0574018310095606,"ns"
"Suppressed_vs_Unsuppressed","MS_Stress_IFN_Acute","TNF+ B cell",72,57,1.1372,0.5838,0.588,0.000167724434291499,0.000357851954196289,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Naive 1 CD8",1410,889,-0.2905,-0.3129,0.072,0.814860616685072,0.849610982409675,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Naive Intermediate CD8",185,19,-0.3796,-0.0907,-0.953,0.000247719008689161,0.000519277991967829,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Naive 3 CD4",1358,1232,-0.2775,-0.1627,-0.342,2.8288606176813e-21,1.55814943447457e-20,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Th2/Th17 EM CD4",1174,756,-0.3159,-0.2846,-0.098,0.00535189057600785,0.00935312167769133,"**"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","CD56dim CD122hi NK",1276,1307,-0.031,0.0035,-0.098,0.00116877371907098,0.00224389569783179,"**"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Classical Monocyte",450,492,-0.0963,-0.1082,0.036,0.896139151403638,0.920746913360781,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Naive 1 CD4",1897,1442,-0.2913,-0.1921,-0.312,4.64680333127912e-22,2.65089066232019e-21,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Naive 2 CD4",2780,1346,-0.2564,-0.1814,-0.219,2.76639912239891e-13,1.03567067144809e-12,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","CD8+ MAIT cell",217,102,-0.3094,-0.3151,0.017,0.400797071324693,0.467759270771537,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Transitional Memory CD4",410,155,-0.2765,-0.1673,-0.349,7.72476956437831e-05,0.000171693394028297,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Treg",331,228,-0.2447,-0.1823,-0.182,0.00451289657536666,0.00795651228445806,"**"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Tscm CD8",6,36,-0.5068,-0.3652,-0.646,0.119892805387029,0.162121284052815,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","pDC",75,65,0.1725,0.0155,0.48,0.00102308806098729,0.0019736867907613,"**"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Activated B cell",937,94,-0.0789,-0.4051,0.879,1.10646903733468e-16,4.96460639223578e-16,"***"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Naive 2 CD8",1112,716,-0.2718,-0.2915,0.064,0.914372399015019,0.933860301807326,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","TEMRA/CTL CD8",2871,2430,-0.1229,-0.1252,0.007,0.301667928595013,0.365233126282795,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Follicular B cell",1911,1620,-0.1794,-0.2272,0.14,0.50788045038654,0.574814151689253,"ns"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","ISG+ CD4 T cell",1234,686,-0.131,-0.1921,0.171,0.00509055005698061,0.0089224271664415,"**"
"Suppressed_vs_Unsuppressed","MS_IFN_Signalling","Transitional B cell",684,548,-0.168,-0.2389,0.196,0.03314771650856,0.0503946248442321,"ns"
