gene,avg_log2FC_unsup,padj_unsup,avg_log2FC_supp,padj_supp
PLEKHB2,1.50644559859469,7.83975640391489e-14,1.21313085857312,1.23114811728984e-51
UHRF1BP1L,-7.23339161326229,8.26785685589367e-14,-3.07516868042306,1.70820071539276e-22
AP002381.2,-7.28720092382238,8.83979490597861e-14,-3.91430574571595,1.0001745239367699e-35
IQGAP1,1.01311089924023,9.993149566922981e-14,0.828619285275963,2.7327046705430897e-42
ACTR1B,-0.770720309836948,1.07385287958884e-13,-1.04824042073489,3.1834124834978896e-25
FUT11,-1.54328941120979,1.23990074676271e-13,-2.4003995328355,1.3434769993567898e-84
AC073332.1,-7.10684751249297,1.2462559665711299e-13,-3.55593851580839,1.65298544953909e-26
PTBP2,1.05891443089107,1.51127280155443e-13,0.707878962910534,2.9406153811339096e-11
HIST3H2A,-7.72233916442997,1.5509503696459799e-13,-3.24230811851831,5.36791943396422e-31
SPATA13,1.04614698412594,1.6175952387082e-13,0.822940126206541,1.82861627675397e-29
DDX10,1.47201674678337,1.64062325552644e-13,0.882718575907239,5.08776906225333e-23
HIST4H4,-6.77197116045268,2.01678950632107e-13,-4.31955480537164,6.049062817129869e-25
PRKCH-AS1,4.68635992856613,2.03238515744758e-13,4.96013261875429,2.2022024147141396e-120
RAB33B-AS1,5.65315245663036,2.0667875020139899e-13,5.19396145633534,5.75593043241975e-63
ENSG00000289582,8.56672403802074,2.07922044870128e-13,7.94525900430496,3.8411665171997e-42
CASTOR3,-7.21505925302212,2.10297386391769e-13,-3.66579104609964,5.68682186705912e-24
ENSG00000236449,4.73003628085339,2.82670110510501e-13,4.26138318093931,5.92140404070264e-57
SKIC2,4.89337267363175,2.87330784384558e-13,4.15626597141376,6.242988240836329e-43
NPEPPS,-1.55975367091794,2.9184142556075e-13,-1.39777475897569,4.28474912199094e-67
NET1,2.00712278989236,2.94471966294265e-13,1.45708567129808,1.90959294373368e-37
TMEM87A,0.873788220737573,2.95227936561358e-13,0.70262418921876,2.97563057767947e-23
RPL23AP7,4.66691458200025,3.02810473857777e-13,4.39623086808821,1.76870612091048e-78
AC036176.1,-6.80396554383793,3.25450622830386e-13,-4.27895062327221,6.74388734081226e-27
HIST1H2BC,-7.29560668161937,3.30567092461952e-13,-4.47642311243146,3.24176897228734e-28
AC139530.1,-7.18991279718648,3.6780868798794e-13,-4.20059425381587,9.19732193244725e-27
EMC9,-1.67198625399591,4.0398239060718197e-13,-2.17309010767437,1.06023836430713e-48
BX293535.1,-6.67072064269876,4.1215326130726597e-13,-5.92104324667435,4.10191699066748e-21
GBF1,1.34132023998407,4.23955271047448e-13,0.829491016513565,1.5212215283488201e-10
AC099063.4,-6.80530938248373,4.2691301936037e-13,-4.82311645712602,7.684361528848799e-32
SYAP1,1.47493955368613,5.37615223278527e-13,1.48759501616684,2.0320827169691202e-73
HSPH1,1.59379040325171,5.44816732196833e-13,1.07099024460639,1.07334620201483e-27
AL139011.1,-6.54673682494282,5.58870412180601e-13,-5.05560310238589,5.907226419921139e-22
BLTP3B,5.07553365690649,5.76988322552418e-13,4.77188904105125,9.94567628052288e-72
NKD1,3.34227720459094,5.94096290131161e-13,3.23166836697862,4.6232818364944e-66
ENSG00000248268,4.76480997542756,6.228710171192229e-13,4.14568574556976,6.5122809747143206e-46
PCNX1,0.871792532713309,6.42145745850141e-13,0.653446194445946,2.33796315857386e-12
SEC14L1,1.66676815366568,6.53187802611988e-13,1.19519774000698,2.6647303013659597e-31
PIH1D1,-0.887011208123529,6.59320510383348e-13,-1.06464187451822,1.22296194020275e-82
AC015871.1,-7.18750716495056,6.87483967668807e-13,-4.15228297609991,4.90163328275355e-25
XYLT1,1.40148296587623,7.00244391132403e-13,1.34253416805701,2.88913653426594e-38
C18orf25,1.47159257509651,7.112587183207199e-13,0.713208887675783,0.0152873654317935
TPP1,-1.00742966367986,7.28328101874093e-13,-1.21491101194937,1.14194602782488e-20
C16orf70,-6.90799220618682,7.54480686378578e-13,-3.33548924646048,5.04652797777015e-17
POLR2H,-1.23118376050552,7.996043569753969e-13,-1.05376001432303,1.03000684219649e-39
FLNA,1.46116869880332,8.14236555723477e-13,1.12056544745374,1.20310086955312e-59
RABGAP1,0.922146221594753,8.804590635908739e-13,0.648645943439584,1.0370136857463399e-12
FDFT1,-0.836386563808206,9.18140771806318e-13,-1.16123093462879,1.88652897163139e-42
AC022916.1,-7.33547551696217,9.19050065136142e-13,-3.09607848326069,4.940204287719869e-16
APLP2,2.64564307162592,9.294820738050659e-13,2.26857428622754,2.42351239410658e-56
BX284668.5,-7.53875501936211,9.3148974462786e-13,-3.54241439670183,1.32048647985063e-33
FHIP2B,5.07310933175784,9.70175661552333e-13,4.27991351118218,8.38055855519284e-40
PGM2L1,1.87758777731366,9.94791391363335e-13,1.87766498193371,1.6633676190578098e-97
RNF113A,-1.10774049040546,1.01671121491543e-12,-0.943670706035417,5.15831166221118e-38
AGO3,1.14762211253984,1.04783909004222e-12,0.872114741193096,3.77483434631533e-18
CNIH2,4.91699063908603,1.05026087830452e-12,4.55113716328543,5.10943529985882e-58
ING4,-0.930184997207448,1.1354471337031e-12,-1.0056528309714,9.057877494892319e-42
TNFRSF4,4.51276064402816,1.17643149099664e-12,4.2882052056814,1.1896873838499198e-42
ALMS1,1.53050155053854,1.25180797448107e-12,1.32358301822189,5.9238106549041295e-31
AL080276.2,-6.27675613402028,1.3022385209640998e-12,-3.86329936290587,1.6795724263515799e-12
SLC35E2A,-7.08025780110789,1.32578497037274e-12,-3.06423873481044,6.35246464007163e-24
EFNA3,-2.93634046242568,1.32994512274503e-12,-3.19215937295345,1.7028898504878598e-36
G3BP2,0.812115756188173,1.3550863479974799e-12,0.649075477562478,1.15299785095808e-29
AC008403.3,-7.20636765220361,1.55756860893638e-12,-6.33676483795347,1.0066565985493698e-43
GPR65,-1.75654201873369,1.60153109581512e-12,-1.92368103671568,1.37657215777443e-93
GRK6,-0.757161930137834,1.62971331798948e-12,-0.634796389952176,1.45178352043767e-10
IGF2BP3,-2.45306528003959,1.72150115475477e-12,-3.06488987893916,1.83369626928326e-56
LZTS2,-1.78431577270336,1.92292470787444e-12,-2.22650905353888,3.19252498883627e-33
THAP8,-2.86197208996738,1.99356862663683e-12,-1.98564082380834,8.550862093975139e-30
RAB20,-2.92285994594683,2.04863353873766e-12,-3.63203776133994,4.83677257158459e-64
RPSA2,5.79939755633234,2.0567317778447097e-12,5.70545618596446,1.2996043954481e-58
CEP20,4.61140314701263,2.07143995809084e-12,4.2637975652555,1.05553368251842e-61
CAMK2G,-1.09995248797747,2.13321484455333e-12,-1.27388001046857,1.6487752536818e-30
BTBD10,1.00007142727575,2.2442135725541996e-12,0.683895022301083,2.5940540122269e-7
HAPSTR1,4.90029943665949,2.2515410931267e-12,4.81280712411634,1.04534106244719e-85
CENATAC,4.84825221656001,2.3046835624621e-12,4.41216851985776,6.85674700149622e-70
SLFN12L,1.30183319390728,2.3438251027287797e-12,0.70912320662476,5.97193831178338e-5
ENSG00000289826,10.1175518592853,2.43052217947408e-12,8.07068116229411,2.92991804012881e-10
THAP11,-0.937219520937244,2.84005203970554e-12,-0.67993517106313,3.3685247459927395e-30
ENSG00000290683,4.90159624862838,2.8896500315621098e-12,4.54336428784934,9.23363376123214e-53
F5,4.94931525182088,2.9310134281015598e-12,4.03951294676719,3.1015972763450297e-28
PLCG1,-1.10775830424304,3.11172097974323e-12,-1.31438793522307,2.47599096249824e-66
ENSG00000230735,5.12702376187536,3.1121601113163098e-12,5.64936701231864,1.0372523635772698e-92
PABIR1,5.41812829701314,3.2964765879910498e-12,5.24992294803303,2.55103730079683e-71
INVS,1.31305614550136,3.45400700979927e-12,0.765539750315388,8.87012741092055e-13
ETFB,-1.47356705592742,3.4668622964796697e-12,-1.75282520618038,8.582703910924449e-84
LINC02361,-1.911762714131,3.46857463770203e-12,-1.14479991010968,2.91387721496951e-15
AC008083.3,-5.87161823787303,3.58105450189613e-12,-3.26449871339436,6.3841412726119e-4
ERO1A,-0.965883197179375,3.61781374208881e-12,-1.34258943051846,5.50381732092524e-65
UQCC5,4.63414197075182,3.70228543089487e-12,4.58730018494482,2.68341610719627e-90
MIDEAS,4.57455361227529,3.91911097836789e-12,4.15676224893598,2.74214280045625e-64
CASTOR2,-1.78240820567108,4.0256129607707e-12,-1.1990391194679,6.7928126860527e-10
NME3,-0.833477230407838,4.1965727065797594e-12,-0.862119979661764,1.42874383514327e-27
HGSNAT,1.63080488129792,4.28942004598642e-12,0.88718132031732,1.13079265871794e-10
AC013264.1,-8.00320510134116,4.3349108046156095e-12,-4.48603293209945,1.18661627146209e-48
OGDH,1.34187561920063,4.5051818739733395e-12,1.35593019163678,8.41799035770596e-51
HEBP1,-1.53737555353413,4.5356661647550196e-12,-1.00765659504963,1.43068386408846e-7
FAM160A2,-7.16852080099987,4.82167788773494e-12,-4.44734810034094,2.58753922286797e-29
ETHE1,-0.613149786642054,5.3296980500955695e-12,-0.61766172021558,4.43428950569926e-24
ARNTL,-7.48053932823138,5.78538849152882e-12,-3.05288325698377,4.67338020311919e-31
LCLAT1,1.36776251980126,6.34714362761076e-12,1.23065982665547,1.7464296527739798e-45
C11orf49,-7.35273569903603,6.35469943319677e-12,-2.93261552393852,1.26113229238906e-12
NDFIP1,0.78933130813141,6.5748453524499896e-12,1.0751864092855,5.67125931451485e-209
PIK3R5,0.843358955405458,7.06371273068868e-12,0.722584661958706,6.08274748312502e-27
SLC12A2-DT,4.96682031756995,7.0833352748609594e-12,4.60682320059286,4.08010976126067e-57
NEK7,0.853572102608265,7.33462299739856e-12,0.586402331828555,1.95844620109259e-8
TMEM99,-7.38903546657646,7.669980842224489e-12,-3.87244008006973,3.0183273204419796e-42
PSMD1,1.14780944046559,7.78536466892257e-12,0.84158815020377,4.7262759315416394e-30
GBA,-6.96288442926153,7.80485963864367e-12,-2.89181555186796,3.02141573870611e-17
AL365361.1,-7.06463440205342,8.201290954132459e-12,-3.56295955798209,2.07450928024005e-22
ENSG00000268027,5.02253116772637,8.55633606847011e-12,6.24490096481568,2.033387032142e-244
ENSG00000291203,4.27214183529331,8.58905067835202e-12,4.05411463613255,6.4065629942233006e-74
BET1L,-0.976072023769122,8.640340993863349e-12,-0.979722866667984,5.33303811373606e-36
TRAPPC14,4.72187212326118,8.67647172095903e-12,4.19786860056012,6.68900458819332e-57
UBE2J1,-1.01715961518073,8.71163211773661e-12,-1.05522409673907,2.6387120495416697e-42
SLC2A1-AS1,-5.80360392850333,8.73335804225504e-12,-6.4452065627245,6.18266412620104e-15
DENND1C,-1.6239881415064,8.88816035010567e-12,-1.2313651399604,6.949090743313519e-30
CELF1,0.850035937936087,8.95736948264965e-12,0.638521649643502,5.84998426987022e-16
AC012645.3,-6.83138253490746,9.13418907892138e-12,-3.30437296759693,5.67914810215879e-12
CFAP68,4.92986819640978,9.30513453459498e-12,4.55862584459383,2.4197451816326298e-62
AC125494.1,-6.59948918327439,9.5903289224458e-12,-3.04214186883304,1.0620090048666301e-15
PLIN2,-1.17489477430194,1.0249864903326001e-11,-1.2530591490261,3.2287799490074896e-84
TNFAIP3,1.27735068635582,1.0421876344800598e-11,1.47080038135576,1.8813823496511702e-105
MED27,0.967203398759292,1.0724539217574001e-11,0.814827584908329,7.71441970811239e-10
CXorf40A,-6.92605928379922,1.09219833447759e-11,-3.16463679979856,2.5689903135196902e-21
CSNK1D,1.13394510057291,1.11865996232745e-11,0.650579741131805,9.53043027991611e-13
AC007383.2,-7.29239013727253,1.32388225166835e-11,-3.22762722227381,1.93846515853165e-24
TP53I13,-1.14367637513215,1.3250526314692598e-11,-1.06143885888039,3.76660347514707e-15
TLE4,1.10890284634264,1.35187904440722e-11,0.902891917492106,1.5466241937979298e-31
THEM6,-1.61821869374929,1.39169777266309e-11,-1.81071647556546,9.124546703708839e-42
AC139887.2,-7.2649498727686,1.5750552021267398e-11,-4.85497379155577,1.39147988445293e-35
PTPRJ,1.62960798137803,1.58726332678023e-11,1.52420964283711,7.4037639816924e-54
IFIT3,1.32204294401788,1.8523265066167898e-11,1.35921602693947,7.37187343734473e-15
LRRC8C,0.799848414916561,2.01924682448718e-11,0.693496274443988,2.94984887116486e-27
POLR1F,5.06207723459412,2.2172521656208297e-11,4.65407292185063,1.14894624512621e-55
TAFAZZIN,4.59925936725627,2.2177538028510097e-11,4.16959205963771,1.0264218331317099e-57
WASH2P,4.82895078656458,2.5381199927736e-11,4.67712747265511,8.470068811184259e-70
PDXP,-1.83036239498692,2.6034414831820396e-11,-1.27029846276842,1.67062900840638e-35
ENSG00000291181,5.13502188373586,2.7194735256636797e-11,4.80346513373911,5.506114050107591e-61
GFM1,1.15839403627738,2.7843643003278298e-11,0.94017463018431,1.2963889511085801e-17
AL121787.1,-6.41469090299309,2.93435320827819e-11,-4.51824192673634,1.78688062921401e-17
ENSG00000262879,5.04600938729067,3.0874760331064197e-11,4.1319474014004,5.8321281972033e-30
SDF2L1,-0.62693365499954,3.17139065635956e-11,-0.720170215212505,1.81138144842427e-6
COMMD7,-1.18643544546957,3.4144154495561797e-11,-1.134885039982,5.89426434024837e-33
U2AF1L4,-1.21706771489454,3.6239604341539695e-11,-1.05782623692587,1.97172360159157e-33
KLHL15,2.4866796886105,3.6836264051558595e-11,1.41749273205712,4.84180580148562e-8
GUSBP1,4.68766714672164,3.7057458576452694e-11,4.36110075045299,2.24174371452788e-69
TMEM107,-1.11242016670144,3.9821334699319595e-11,-0.936478385162574,1.61061078224716e-19
MED13,1.06616239801277,4.2285083901813295e-11,0.672025146824816,0.00111301925973352
VARS,-7.02736041602752,4.3306247821205004e-11,-2.48619703639921,0.00125783367337823
TLE3,1.62665970794868,4.36974891214015e-11,1.11284809314975,3.8659594899111e-24
SKAP1,-1.04187777167884,4.70760611536147e-11,-1.02278648751883,1.67216925512547e-90
AC027644.3,-6.55839751245208,4.8871248596709493e-11,-4.64107941003166,1.59301496015728e-20
CD79B,-3.28339975008641,4.89914543723308e-11,-1.45518843303259,0.0356273344565301
PIGX,1.17935492553563,4.9423000141952596e-11,1.12513491869394,1.97783878693077e-28
AC083798.2,-7.58238550284122,5.0747090197543693e-11,-3.2473859104583,2.4318557243423898e-36
JAZF1,2.2750723687206,5.40971431603876e-11,1.93782514760767,2.99587550442873e-63
RPRD2,0.808386046966803,5.45126059448195e-11,0.60399409323600906,1.08543711950391e-12
APRT,-0.748031018828457,5.4645422517152796e-11,-0.780326262642628,6.33750185573807e-29
MT-ATP6,1.46823006445506,5.500550729211769e-11,0.927532580460834,9.33540864016549e-76
LYSET,5.26694281319332,5.674864222024489e-11,5.40505487007092,1.85158840914114e-81
TRPS1,2.07386393626981,5.88999350918192e-11,1.50160430548563,5.74308255117531e-32
GARRE1,4.44895043545385,6.382347272308729e-11,4.19987064229304,3.07295737396919e-69
AL121839.2,-6.73976531982185,6.47284898781537e-11,-3.21124743639488,3.826543555497811e-9
ATP1B3,1.38044887728914,7.011958206105379e-11,1.12640280380176,2.60617173524387e-56
RNF181,-0.792153114885926,7.155393679291989e-11,-0.990313103054597,1.1753258979905199e-92
UHRF1BP1,-6.5570190442685,7.36425866061077e-11,-3.60925854858442,4.3991302842072193e-11
TP53BP1,1.65775547983174,7.465846513409469e-11,1.12065718869379,3.13655945962533e-20
MRTFA,1.06407968862522,7.54009012650109e-11,1.04338834271628,1.04085556459079e-56
CBWD1,-7.88940493107759,7.63762433479449e-11,-3.021881126783,2.0246741883067e-33
NUDC,0.666434655603773,7.779261114633249e-11,0.683097027314076,5.47027276962986e-48
LSM2,-0.914248559497474,7.95583235006196e-11,-0.875051241372294,7.22068101265198e-24
STX10,-0.698252252273584,8.17862318584594e-11,-0.655750346489976,1.10250433862967e-6
KXD1,-1.17223508671698,8.447854603129439e-11,-1.0832527165878,3.99594194244437e-47
CBX3,-0.590169052132862,8.62251552721318e-11,-0.862166017696852,1.67181373361865e-82
ENSG00000291178,4.57856454566739,8.770448684432459e-11,4.08575314554035,2.28876637973975e-52
ARIH1,1.00494321310222,8.7931177940533e-11,0.586713815163588,4.0991333916735e-11
PIGS,-1.2398655295358,8.85868097203235e-11,-1.1729788337063,2.9764529164463497e-19
BORCS6,-1.50353483944452,8.867604997312129e-11,-0.932278064472527,1.47551739932673e-12
AC008124.1,-6.85579913667901,9.22961844731343e-11,-3.83334210666408,5.62167472335227e-22
RIF1,1.09690423896848,9.560128542320049e-11,0.70707814055731,1.59986623527576e-12
NUDCD2,-0.907264691206053,1.00732777407215e-10,-1.04311991151678,1.00459132718401e-57
TASP1,1.18475475265802,1.07235163297125e-10,1.04026501987615,8.61979958333773e-26
ENSG00000272256,4.91693116570727,1.12982915828392e-10,4.62807147225271,2.51774908616864e-67
AL050341.2,-6.52670835344209,1.16250041203067e-10,-3.00742362711112,4.91190366643859e-13
AC138150.1,-7.49802854861579,1.23035566441842e-10,-3.20359104061785,1.18142639011768e-26
NANS,1.35641565522423,1.29203193460296e-10,1.23267812930793,1.8161926355541598e-35
RAB22A,1.21026645891527,1.3580322669817701e-10,1.22723463361536,8.05489412535406e-49
RFNG,-1.2688360295942,1.37337007246397e-10,-1.41681450874268,9.10918245096357e-32
PSTPIP1,-1.47140478130257,1.37523732485306e-10,-1.25305233216509,1.95947610136509e-26
TMC8,-1.10799725541017,1.39815084398234e-10,-1.37001498379408,3.293280364795649e-43
CSRNP1,1.81044294647604,1.44360010875786e-10,1.1527886475578,2.29466529513991e-17
RNF130,1.59748276184683,1.45606531902796e-10,1.10066345881316,1.48054156656233e-27
GSPT1,0.884497740832604,1.5437805758191e-10,0.642232130170069,1.54233678233024e-37
RPS6KC1,1.46870153623756,1.56094278101959e-10,1.05515602902804,1.55085278355608e-14
TMEM219,-1.04934593320847,1.5762290246553001e-10,-0.840066053085273,4.4279057886407e-25
SRSF6,0.988277896659188,1.5945410449263002e-10,0.877206485627464,3.69514406803976e-28
AC008969.1,-6.05164449860838,1.66322105540748e-10,-4.04921682263738,5.86364312240374e-9
AC016074.2,-8.64343593628811,1.9012448849794501e-10,-3.48361770595415,2.23786844545215e-49
AL359220.1,-7.2753969969974,1.95194751019385e-10,-3.16444088803314,4.15943062851475e-17
AGPAT4,2.40610922159355,2.12082381405715e-10,2.26167180954036,2.1948342189611803e-46
ENSG00000286020,4.80430366226142,2.152430723571e-10,3.97132238712283,5.09811063547134e-35
HIST2H2AC,-7.25555796683111,2.33224693229814e-10,-4.84234395659168,6.70638794788176e-29
LINC02591,-5.81833871559742,2.38128258367539e-10,-6.45994134981858,1.1345061559019201e-15
ENSG00000283103,5.03513887523251,2.47148604039799e-10,4.55172776254458,6.7703111109193195e-50
MYO5A,1.96481963235491,2.58121602001444e-10,1.79277673831173,4.16983966181542e-27
FOSL2,2.61726090717878,2.66573674031987e-10,1.64208717314792,3.2703934787814696e-12
MIX23,5.47486045814221,2.79299519658544e-10,5.15338162844228,3.9902615567319494e-55
AC108134.3,-7.64525188991741,2.95742744684361e-10,-5.01544417036883,6.438566156893529e-55
ENSG00000237568,7.86748414692994,3.0256409414400903e-10,5.27133056804377,6.15142741839294e-5
HSPG2,-1.80601197608819,3.2258651852608603e-10,-6.93946743862704,5.70795443326768e-23
ABCF1,0.903392204293052,3.26645061697634e-10,0.667120626125633,3.59045419670452e-13
SCAF8,0.931122790110152,3.29186399132928e-10,0.756243195202309,1.3761158730979202e-15
AC008763.1,-6.22877038360046,3.39415273057556e-10,-6.87037301782162,5.960033057295009e-20
FGFR1OP,-6.93161739029408,3.48031913759638e-10,-3.58941166379985,2.68126217802385e-27
MAPK1IP1L,0.737947553394137,3.5548729400807e-10,0.75703726600026,1.83851832918123e-39
PABIR2,5.13464325412595,3.55800356436187e-10,4.43592568974318,4.9503683472435796e-30
AIP,-0.751490897520638,3.77344920193124e-10,-0.829193629120359,1.16872602055616e-50
BRAF,1.11464352238197,3.8784057171551503e-10,0.879672499224385,1.123017867031e-25
PTK2,1.92974208329151,3.92308696247401e-10,1.48306900940456,1.33631302099084e-32
RNF19A,0.988044406014221,3.92766179063299e-10,0.957367087593813,7.88304771006261e-29
SAMD9,0.612980989364714,4.07940818915135e-10,0.665915266255844,6.121110749167661e-9
