cluster,direction,gene,avg_log2FC,padj
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CYHR1,0.957652484118972,5.33382255682109e-25
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CCDC130,0.734791272205335,1.10187166118411e-24
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,KDELR1,0.789791557645832,1.79265816286321e-24
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,GCHFR,1.41244042753605,3.07486017967694e-24
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TMC8,0.6352282673815,4.30521982979309e-24
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CCDC58,0.911496731340603,4.74138672762908e-24
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MPI,0.905912139768633,1.05302631091945e-23
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ELMSAN1,0.655458026060079,1.56896899458628e-23
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FMC1,0.962973628636153,1.64037152387141e-23
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CHI3L2,0.665541004331813,3.0828396654912197e-23
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HDAC7,0.611922021559628,4.02919239660736e-23
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SYTL1,0.978444392757955,9.25247205728554e-23
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CMTM3,0.713720243302193,1.13651345605145e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,NCKIPSD,1.2113309350547,1.31728805109834e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TMEM189,0.908699961855491,1.55718754344742e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,U2AF1L4,0.879524181515164,2.0866538201826698e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,JAML,0.646755763735178,2.0872651551383499e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MAP4K2,0.827508832668188,2.72781392643966e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,EPB41L4A-AS1,0.843827885509675,4.05676205535258e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CD9,0.946323051955864,5.427825124078469e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,BHLHE40,0.748145152214068,6.20195028209561e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AQP3,0.992392464726159,6.86288756107492e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CDCA7,1.17360190816435,8.840309727776869e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,KIAA1109,0.615562763334186,9.2229265636106e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,DGKZ,0.76472219973318,9.35410762587042e-22
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PPP1R18,0.64891951235843,1.00228178990225e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FUT11,0.602740163645906,1.21816712993876e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ZNF395,0.70264677589143,1.91437825169604e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PIP4P2,1.25798559745857,2.0486264575817e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FAM160B1,0.986880708666868,2.18592702089814e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MBD2,1.19428679418738,2.98093889915149e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MAPK3,1.17633410662406,3.0907697714805102e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,VGLL4,0.758421501390201,6.16829041130717e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FAM210A,0.670582525490869,6.67403322484472e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,LAIR1,0.840996385536252,7.99761640639697e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ANP32E,0.703346820357927,8.24981130714601e-21
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL450998.2,0.858631849684044,1.1671961032565399e-20
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC139887.2,1.01512865414799,2.1706210585108598e-20
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MFSD10,0.706707696342263,2.29869933016363e-20
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,VSIR,1.08266138263444,2.44688756939434e-20
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ZNF467,1.66172194455474,5.635039915099059e-20
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,OVCA2,0.863708972548113,8.662521740893699e-20
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PDE6G,1.02008866206813,8.899785496211719e-20
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RRAGD,1.41176662384044,1.0006085407349899e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,XBP1,0.719473444564679,1.58224136348545e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TPP1,1.10041503608719,1.65058597289661e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,KIAA0100,0.829353190656734,1.7963889909466298e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,LZTS2,0.778719728787644,2.57078579584351e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,DBNDD2,1.45757161242197,3.19448111490793e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,BCAP31,0.582409089815278,3.3415425789883696e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC044849.1,3.36243760546176,4.0677226180481695e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL163932.1,0.757662684217521,4.0998168643271898e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TRIM73,1.05671295677677,4.61945968228678e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ATXN2L,0.614662186395835,6.311226007071919e-19
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HCST,0.644673848340563,1.27522628593515e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CARHSP1,0.801820305011404,1.2795162072375099e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,C16orf74,1.03019400093778,1.93853068211436e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ASIC1,2.19618106796826,2.2228369374857e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TRBJ2-2P,7.40256328934463,3.2180369175218797e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MPHOSPH8,0.648392784262713,3.8391092022173094e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SBK1,0.86201439852161,5.37481849268045e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,LINC01137,1.29172343884181,5.8290912817538494e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PDXP,0.685461390480013,6.84631930020505e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL451165.2,1.07411930967382,9.75629466876042e-18
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,GNPDA1,0.820463917769811,1.17473971023723e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CYB561D2.1,1.11554457396018,1.38739086743087e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TMBIM4,0.623112581604329,1.51476685444984e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,C19orf48,0.932843260234304,2.34097649639768e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PPFIA4,0.832749092304844,2.3990845106017998e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CRTC2,0.745816992409445,2.4230866473045998e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SKIV2L,0.741388925704431,2.67047440280109e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,NUDT22,0.585998939748027,2.7116486243665e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FERMT3,0.893037975650126,5.83912727336477e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,GPR146,0.928895149160935,7.68398590873048e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PPP1R13L,1.15869585254838,8.049507788097199e-17
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FLOT1,0.700376241585441,1.07486747633761e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ERO1A,0.613313805698207,1.16507114978941e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,LINC00476,0.700449807780433,1.31154425284108e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC005944.1,0.987258385442332,1.43768251551615e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MRPS34,0.629430277501127,1.9293571454282399e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,C7orf26,0.896141099282912,2.03330605131229e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,UAP1L1,0.804715419153793,2.36006055281041e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RPARP-AS1,1.06201147234467,3.1530685397107197e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL359220.1,0.839045073342256,4.50257470925965e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,C16orf91,1.21419401701158,5.77562573098907e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HSD17B8,0.715413996755882,5.82837635319197e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,NMRK1,0.731253784986511,5.83056526606775e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MGAT4B,0.743757426121449,6.370891616695309e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TCTEX1D2,1.07870971174876,6.702319788951109e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TRIB2,0.754560908897425,7.53657073078709e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TMEM8A,1.73711163526233,8.9055952794716e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RETREG1,0.738743043166437,9.37672632729443e-16
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,WASHC1,1.10031040191819,1.2266269994546e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CEP57,0.639620248471552,1.3781454529573101e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SUSD3,0.728084170457774,1.89105316781726e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ITGB2-AS1,1.047829546197,2.52045985142977e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CSNK2A2,1.39866239813758,2.7555674627000303e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,THAP8,0.847017600400865,3.1589545148018103e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PRDX2,0.825487541483129,3.4112439422156404e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SSTR3,1.02826951205655,3.87540285896993e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,KIAA0355,0.594550533515898,5.8531393412432704e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,OPN3,0.599257748751358,6.3971520825953104e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SLC18A2,2.0914214813326,7.1832345266796e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AP000547.3,1.20244494203955,7.7364340982927e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ACTR1B,0.732006018403004,7.953767778322241e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,C16orf58,1.09637351710124,9.53107846711915e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,KXD1,0.591750418046202,9.83224919743363e-15
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TBC1D10A,0.606029948481422,1.06822642590812e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,GIT1,1.17789257408027,1.4173203485015701e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL139246.3,0.646808093280363,1.57326525439595e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FCGRT,0.80550759275738,2.70769171282137e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PHF1,0.664034240442893,2.94068816115247e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TWISTNB,0.729366377616544,3.04904410210341e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FAM189B,1.12907879881482,3.0849919078227503e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,DGKE,1.12471307305511,3.4631696849315403e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,YPEL4,1.53581919050296,3.9376873759447204e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MFSD14C,0.725117978269781,5.720485524106431e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,C16orf72,0.826550657767436,7.35466068095563e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TMC6,0.857316295317686,7.36619037758704e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PRKCB,0.703496980450944,7.97288892068886e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SYN1,1.18357505210418,8.0257447437294e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MAP11,0.927280885251587,8.31304492329695e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MBOAT7,1.1929132340489501,8.7230327964558e-14
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,DENND1C,0.949454945138563,1.00364376690734e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PHGDH,1.67944857852131,1.07661367036392e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ECH1,0.591990800450252,1.32411231713092e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC079922.2,1.70023570828839,1.35001777918269e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,DARS-AS1,1.08291317802904,1.6266039925676299e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SIGIRR,0.638168917948067,1.79286542220896e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,OLFM2,0.689705146413509,2.92688247504306e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SRSF8,0.681867361481466,2.96551355405488e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FAM160B2,0.86841932857233906,2.99246614673111e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ZNF429,0.770347751583285,3.15315253902496e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SLA2,0.756099345085949,3.66829318878582e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,DHRS13,0.913785083660976,3.69222696457147e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PDLIM2,1.14337916535003,5.16104308083806e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RFNG,0.949471916159527,5.297867021561249e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HIST2H2AC,1.22363707149712,6.01306445676588e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,Z93930.2,1.2813893714973,6.24397302015165e-13
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SH3D21,1.2571098843941,1.04480217099631e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,BX890604.2,1.17525808408972,1.25853552069905e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC022706.1,2.46797666528791,1.43489962927017e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC015871.1,0.815985627891011,1.4829519717810698e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SCD,0.84863752824894,1.7405186281936599e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CXorf40B,0.807155830613837,1.99837063042282e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,Z99127.4,1.48661369958775,1.99878873871439e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC127502.2,0.985017110698656,2.2002891511577996e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FAM102B,1.12615325151919,2.25690301213997e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CNN2,0.669115286153058,2.50996792173838e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ZNF496,0.629931717321883,3.43774893551634e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,GRINA,0.705458055775305,3.9931610140814095e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC027031.2,0.632150454909966,4.20545256363007e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,NR2F6,1.17420822125068,4.39761796529858e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HAGHL,0.798970099133415,4.9303182844377396e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,LPCAT4,1.05263016717053,5.15481301944461e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ALOX5AP,1.62039702176755,5.2956068618915995e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ORAI3,1.17310134413975,5.30381825530269e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TMEM251,0.74805083049231,6.26198778448784e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,EMC9,1.29176428019196,6.68787918934881e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TC2N,0.873701253214576,6.74978763469785e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC245014.1,1.07825061174218,6.78102542224301e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SMIM4,0.652431999267597,6.97129090052547e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RENBP,1.28121572854343,7.09031252729505e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SLC35D2,1.08790185048641,7.09554339111868e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,UBE2J1,0.821887209504107,7.29422016600488e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PCAT6,1.40212671707866,7.722314023343299e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TMEM99,0.656479748588613,8.29884926512348e-12
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC015982.2,0.753262868726461,1.0500284410574299e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ZNF358,1.44795303839119,1.0969114139520799e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL441992.1,0.915438948590002,1.21116489137527e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TRABD2A,0.694309173749723,1.2656560346471199e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ABHD14A,0.911295355576741,1.4831585873704797e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RASA4,1.17065968564916,1.53014832897518e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PRPSAP2,0.706570735514426,2.0490326983225e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,EIF2S3,0.66338143575528,2.1068038601667897e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CISD3,0.852581020507229,2.2430437221200297e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MCRIP2,1.11455978843411,2.4624673154979e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HECA,0.73286438528527,2.6247101178291298e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC108488.1,1.49128071646167,2.6510766987303098e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PRKAR1B,0.69564119190154206,3.54036793181165e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,NADSYN1,0.672070290454942,4.5974897416737793e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TCF3,1.08484131243331,5.011683388782549e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AKR7A2,0.685731734408218,5.561022940879809e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TCEAL8,0.610293275503738,5.6143227395409395e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,COMMD7,0.669332550436336,6.017494517794829e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FAM160A2,1.28873778722739,6.20797514718417e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HLA-DMB,1.35142970552569,7.121491941491869e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CAMK2G,0.732312095636303,7.30979149691919e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MTSS2,1.37777995817792,9.372759243273449e-11
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MCTS1,0.599723781123674,1.07334493826434e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MIF4GD,0.662516815003875,1.0770399602974e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ICK,0.69740259146576,1.28270682101142e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FAM50A,0.646123110625347,1.36982459021331e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,FBXL16,1.27588408453205,1.69475627437307e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TSTA3,0.747448799564503,1.71311165773326e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,VPS36,0.61644561456498,1.9201640206841e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CCND2,0.718275313025322,2.00181584724537e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC008403.3,0.875976483710933,2.03627199408314e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL662844.4,1.44711942313851,2.07690312212337e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SPINDOC,0.811408891934682,2.09191347968449e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,EHMT2,0.676757155027205,2.4807777194502e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TMEM9,0.973419208315697,2.4814914140042103e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HIST1H2AG,1.34680332820777,3.16844383914586e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC020659.1,0.783002330083007,3.2271342630435e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC005670.3,0.876822815760553,3.24830927209366e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TSPAN4,1.64451073858667,4.03211067425614e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,PET117,1.0012934256602,4.30545074982085e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC073332.1,0.668713767822048,5.03446348435206e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RASSF1,0.713965031288891,5.23872858535796e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TCEA3,2.01220830109754,5.65974345591987e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TNFSF12,1.32255984880122,5.93122103990249e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RRNAD1,1.24875016117619,6.70801068152221e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,LMO4,0.624160727300068,7.05234015605765e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,HMGCL,0.66509281338932,8.72425360656951e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ITPK1,0.828826971802427,9.61107189474651e-10
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC087239.1,0.580874039326249,1.10360735337616e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ZMYM3,0.790333692341315,1.2553748091791201e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SLC4A7,0.728975357650515,1.3553031533253401e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,MPG,0.620282785436979,1.35594500842851e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SLC25A42,0.617768168990692,1.40368795056486e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,GBE1,0.717142456885831,1.4637167405721901e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,STYXL1,0.865670089092615,1.78893365250949e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,EEF1AKNMT,0.784169881853985,2.0802356351509803e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,UFSP2,0.596792171947503,2.42961788096346e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL390728.5,0.615305426490379,2.6038744477212504e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TCEAL1,0.950211985629236,2.6907046893613403e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,KDM5B,0.683482302193509,2.98518949448491e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC017083.2,1.584752386214,3.2768566975480902e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,CASTOR3,0.87877237897613,3.68721721521902e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AP003717.4,2.91785953033438,3.80051364122087e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,UBL7-AS1,0.912749071864094,4.15352723851188e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,EBAG9,0.586772875791743,4.74799211456064e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,SHMT2,0.645609482846246,4.957435293760691e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RPS6KA1,0.764674095276579,6.66234308522784e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC009690.2,1.39312911766514,7.787211928264821e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC036108.2,3.99010373981351,9.05054027584371e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AGTRAP,1.32392864027287,9.620199159042261e-9
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,TFEB,0.79099649858149,1.06031492963442e-8
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RELL2,1.51201961132473,1.11936891395605e-8
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,ATXN7L3B,0.589446174431928,1.19793512430505e-8
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AL354707.1,0.628730425807078,1.22559558239748e-8
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,LINC02361,0.772768850354589,1.28800030490205e-8
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,RNF166,0.658967374367143,1.33634843281798e-8
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC008267.5,1.47750848220659,1.59350746052997e-8
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AKT1,0.76154079634234,1.65007592508462e-8
1_Memory_CD8_T_cell_HighvsLowVL_ALL,Up,AC025171.2,0.601337423790229,1.6519839552979e-8
