"participant","clone_id","clone_size"
"CP022","7160",1
"CP022","7161",1
"CP022","7162",1
"CP022","7163",1
"CP022","7164",1
"CP022","718",1
"CP022","7200",1
"CP022","7201",1
"CP022","7245",1
"CP022","7247",1
"CP022","725",1
"CP022","7272",1
"CP022","7273",1
"CP022","728",1
"CP022","7309",1
"CP022","7310",1
"CP022","732",1
"CP022","7353",1
"CP022","7354",1
"CP022","7363",1
"CP022","7372",1
"CP022","7373",1
"CP022","7375",1
"CP022","7397",1
"CP022","740",1
"CP022","7425",1
"CP022","7449",1
"CP022","745",1
"CP022","7470",1
"CP022","7519",1
"CP022","753",1
"CP022","754",1
"CP022","7540",1
"CP022","7541",2
"CP022","7557",1
"CP022","7567",1
"CP022","7590",1
"CP022","7652",1
"CP022","7653",1
"CP022","7660",1
"CP022","7668",1
"CP022","770",1
"CP022","773",1
"CP022","7737",1
"CP022","7738",1
"CP022","7739",1
"CP022","7740",1
"CP022","7756",1
"CP022","7816",1
"CP022","7826",1
"CP022","7841",1
"CP022","785",1
"CP022","7859",1
"CP022","79",1
"CP022","7902",1
"CP022","7926",1
"CP022","7960",1
"CP022","7970",1
"CP022","8026",1
"CP022","8104",1
"CP022","813",1
"CP022","8184",1
"CP022","8264",1
"CP022","8265",1
"CP022","8275",1
"CP022","8276",1
"CP022","8277",1
"CP022","8338",1
"CP022","8339",1
"CP022","8340",1
"CP022","8354",1
"CP022","8356",1
"CP022","8359",1
"CP022","8394",1
"CP022","840",1
"CP022","841",1
"CP022","842",1
"CP022","8468",1
"CP022","847",1
"CP022","8483",1
"CP022","8527",1
"CP022","8536",1
"CP022","8543",1
"CP022","8591",1
"CP022","8601",1
"CP022","8615",1
"CP022","8621",1
"CP022","8652",1
"CP022","8664",1
"CP022","8665",1
"CP022","8683",1
"CP022","8692",1
"CP022","8694",1
"CP022","8705",1
"CP022","8719",1
"CP022","8737",1
"CP022","8739",1
"CP022","8754",1
"CP022","8755",1
"CP022","8771",1
"CP022","8772",1
"CP022","8783",1
"CP022","8796",1
"CP022","8810",1
"CP022","8826",1
"CP022","8839",1
"CP022","8840",1
"CP022","8841",1
"CP022","885",1
"CP022","8855",1
"CP022","8856",1
"CP022","8857",1
"CP022","8873",1
"CP022","8879",1
"CP022","8880",1
"CP022","8899",1
"CP022","8900",1
"CP022","8901",1
"CP022","8902",1
"CP022","8949",1
"CP022","8957",1
"CP022","8961",1
"CP022","8972",1
"CP022","8984",1
"CP022","8997",1
"CP022","901",1
"CP022","902",1
"CP022","9039",1
"CP022","904",1
"CP022","9050",1
"CP022","9119",1
"CP022","9128",1
"CP022","9165",1
"CP022","9166",1
"CP022","9176",1
"CP022","9189",1
"CP022","9190",1
"CP022","9194",1
"CP022","9206",1
"CP022","9208",1
"CP022","9238",1
"CP022","9250",1
"CP022","9275",1
"CP022","929",1
"CP022","935",1
"CP022","936",1
"CP022","9402",1
"CP022","942",1
"CP022","943",1
"CP022","945",1
"CP022","9516",1
"CP022","953",1
"CP022","954",1
"CP022","956",1
"CP022","961",1
"CP022","97",1
"CP022","971",1
"CP022","9749",1
"CP022","9761",1
"CP022","9921",2
"CP022","9938",1
"CP042","10194",1
"CP042","10377",1
"CP042","10483",1
"CP042","10661",1
"CP042","10905",1
"CP042","10916",1
"CP042","1101",1
"CP042","1114",1
"CP042","1147",1
"CP042","11472",1
"CP042","11483",1
"CP042","11579",1
"CP042","11865",1
"CP042","11920",1
"CP042","12204",1
"CP042","12272",1
"CP042","12405",1
"CP042","1271",1
"CP042","12727",1
"CP042","12836",1
"CP042","12881",1
"CP042","12960",1
"CP042","1322",1
"CP042","1330",1
"CP042","13451",1
"CP042","13489",1
"CP042","13494",1
"CP042","1355",1
"CP042","13561",1
"CP042","13693",1
"CP042","13792",1
"CP042","13808",1
"CP042","13816",1
"CP042","13839",1
"CP042","13844",1
"CP042","13845",1
"CP042","13848",1
"CP042","13866",1
"CP042","13882",1
"CP042","13924",1
"CP042","13928",1
"CP042","13935",1
"CP042","13960",1
"CP042","13968",1
"CP042","1397",1
"CP042","13988",1
"CP042","13989",1
"CP042","14004",1
"CP042","14056",1
"CP042","14068",1
"CP042","14088",1
"CP042","14097",1
"CP042","14182",1
"CP042","14193",1
"CP042","14221",1
"CP042","14232",1
"CP042","14276",1
"CP042","14287",1
"CP042","14296",1
"CP042","14306",1
"CP042","14307",1
"CP042","14317",1
"CP042","14325",1
"CP042","14326",1
"CP042","14327",1
"CP042","14328",1
"CP042","14330",1
"CP042","14334",1
"CP042","14345",1
"CP042","14346",1
"CP042","14361",1
"CP042","14362",1
"CP042","14371",1
"CP042","14376",1
"CP042","14377",1
"CP042","14382",1
"CP042","14407",1
"CP042","14425",1
"CP042","14435",1
"CP042","14442",1
"CP042","14443",1
"CP042","14464",1
"CP042","14473",1
"CP042","14483",1
"CP042","14491",1
"CP042","14493",1
"CP042","14542",1
"CP042","14560",1
"CP042","14562",1
"CP042","14570",1
"CP042","14573",1
"CP042","14577",1
"CP042","14578",1
"CP042","14579",1
"CP042","14644",1
"CP042","14694",1
"CP042","14709",1
"CP042","14760",1
"CP042","14761",1
"CP042","14764",1
"CP042","14925",1
"CP042","14949",1
"CP042","1496",1
"CP042","15029",1
"CP042","15056",1
"CP042","15066",1
"CP042","15132",1
"CP042","15232",1
"CP042","15257",1
"CP042","15295",1
"CP042","15296",1
"CP042","15307",1
"CP042","15317",1
"CP042","15403",1
"CP042","15419",1
"CP042","15481",1
"CP042","15518",1
"CP042","15538",1
"CP042","15562",1
"CP042","15627",1
"CP042","15721",1
"CP042","15902",1
"CP042","15958",1
"CP042","1600",1
"CP042","1619",1
"CP042","1620",1
"CP042","16219",1
"CP042","16346",1
"CP042","16456",1
"CP042","16467",1
"CP042","16477",1
"CP042","16534",1
"CP042","1656",1
"CP042","16581",1
"CP042","16589",1
"CP042","16590",1
"CP042","1661",1
"CP042","16615",1
"CP042","1662",1
"CP042","16625",1
"CP042","1669",1
"CP042","1674",1
"CP042","16770",1
"CP042","16771",1
"CP042","1683",1
"CP042","16871",1
"CP042","16906",1
"CP042","16942",1
"CP042","16954",1
"CP042","1700",1
"CP042","17018",1
"CP042","17061",1
"CP042","17079",1
"CP042","17087",1
"CP042","17106",1
"CP042","17122",1
"CP042","17130",1
"CP042","17138",1
"CP042","17163",1
"CP042","17174",1
"CP042","17189",1
"CP042","17230",1
"CP042","17253",1
"CP042","17308",1
"CP042","17315",1
"CP042","17325",1
"CP042","17366",1
"CP042","17380",1
"CP042","1741",1
"CP042","17458",1
"CP042","17459",1
"CP042","17576",1
"CP042","17605",1
"CP042","1770",1
"CP042","1771",1
"CP042","17745",1
"CP042","17746",1
"CP042","17747",1
"CP042","1785",1
"CP042","1788",1
"CP042","1789",1
"CP042","1807",1
"CP042","1858",1
"CP042","1883",1
"CP042","1909",1
"CP042","1918",1
"CP042","1932",1
"CP042","1934",1
"CP042","1950",1
"CP042","2021",1
"CP042","2038",1
"CP042","2039",1
"CP042","2059",1
"CP042","2064",1
"CP042","2079",1
"CP042","2081",1
"CP042","2082",1
"CP042","2107",1
"CP042","2116",1
"CP042","2130",1
"CP042","2131",1
"CP042","2132",1
"CP042","2153",1
"CP042","2224",1
"CP042","2321",1
"CP042","2370",1
"CP042","2380",1
"CP042","2399",1
"CP042","24",1
"CP042","2445",1
"CP042","2609",1
"CP042","2610",1
"CP042","2699",1
"CP042","279",1
"CP042","2823",1
"CP042","2824",1
"CP042","2826",1
"CP042","2828",1
"CP042","2829",1
"CP042","2830",1
"CP042","2832",1
"CP042","2842",1
"CP042","2848",1
"CP042","2849",1
"CP042","2862",1
"CP042","2863",1
"CP042","2880",1
"CP042","2884",1
"CP042","2885",1
"CP042","2886",1
"CP042","2887",1
"CP042","2907",1
"CP042","2922",1
"CP042","2923",1
"CP042","2924",1
"CP042","2934",1
"CP042","3022",1
"CP042","3023",1
"CP042","3034",1
"CP042","3041",1
"CP042","3048",1
"CP042","3053",1
"CP042","3088",1
"CP042","3096",1
"CP042","3101",1
"CP042","3105",1
"CP042","3152",1
"CP042","3214",1
"CP042","3240",1
"CP042","3263",1
"CP042","3274",1
"CP042","336",1
"CP042","3400",1
"CP042","3450",1
"CP042","3451",1
"CP042","3452",1
"CP042","3524",1
"CP042","3539",1
"CP042","3552",1
"CP042","3574",1
"CP042","3575",1
"CP042","3594",1
"CP042","3610",1
"CP042","3633",1
"CP042","3653",1
"CP042","3654",1
"CP042","3713",1
"CP042","3753",1
"CP042","376",1
"CP042","3763",1
"CP042","3764",1
"CP042","3776",1
"CP042","379",1
"CP042","3856",1
"CP042","3857",1
"CP042","3866",1
"CP042","387",1
"CP042","3878",1
"CP042","3900",1
"CP042","3905",1
"CP042","3908",1
"CP042","393",1
"CP042","3931",1
"CP042","394",1
"CP042","3958",1
"CP042","3973",1
"CP042","3993",1
"CP042","4076",1
"CP042","4087",1
"CP042","4089",1
"CP042","4095",1
"CP042","4108",1
"CP042","4109",1
"CP042","4138",1
"CP042","4139",1
"CP042","4140",1
"CP042","4164",1
"CP042","4165",1
"CP042","4166",1
"CP042","4167",1
"CP042","4179",1
"CP042","4181",1
"CP042","4218",1
"CP042","4234",1
"CP042","4256",1
"CP042","4335",1
"CP042","44",1
"CP042","4404",1
"CP042","4441",1
"CP042","4443",1
"CP042","452",1
"CP042","4729",1
"CP042","4730",1
"CP042","4731",1
"CP042","4773",1
"CP042","4781",1
"CP042","4806",1
"CP042","4828",1
"CP042","4837",1
"CP042","4850",1
"CP042","4864",1
"CP042","4889",1
"CP042","4890",1
"CP042","4893",1
"CP042","490",1
"CP042","4927",1
"CP042","4928",1
"CP042","4929",1
"CP042","4934",1
"CP042","4950",1
"CP042","5048",1
"CP042","5059",1
"CP042","5094",1
"CP042","5231",1
"CP042","5263",1
"CP042","5308",1
"CP042","5417",1
"CP042","5445",1
"CP042","5480",1
"CP042","5531",1
"CP042","5590",1
"CP042","5795",1
"CP042","5948",1
"CP042","6004",1
"CP042","6113",1
"CP042","6147",1
"CP042","6168",1
"CP042","618",1
"CP042","619",1
"CP042","6197",1
"CP042","6305",1
"CP042","6324",1
"CP042","6382",1
"CP042","647",1
"CP042","6493",1
"CP042","654",1
"CP042","657",1
"CP042","659",1
"CP042","660",1
"CP042","6695",1
"CP042","671",1
"CP042","672",1
"CP042","6815",1
"CP042","6884",1
"CP042","694",1
"CP042","7032",1
"CP042","7033",1
"CP042","7034",1
"CP042","7073",1
"CP042","7116",1
"CP042","7165",1
"CP042","719",1
"CP042","720",1
"CP042","721",1
"CP042","7246",1
"CP042","7311",1
"CP042","733",1
"CP042","7394",1
"CP042","7395",1
"CP042","7426",1
"CP042","7441",1
"CP042","746",1
"CP042","7464",1
"CP042","7469",1
"CP042","7477",1
"CP042","7482",1
"CP042","7484",1
"CP042","7492",1
"CP042","7501",1
"CP042","7511",1
"CP042","7544",1
"CP042","7569",1
"CP042","759",1
"CP042","7633",1
"CP042","7707",1
"CP042","7770",1
"CP042","7771",1
"CP042","78",1
"CP042","7822",1
"CP042","7827",1
"CP042","7828",1
"CP042","7842",1
"CP042","7858",1
"CP042","7860",1
"CP042","7861",1
"CP042","7862",1
"CP042","7877",1
"CP042","7878",1
"CP042","7900",1
"CP042","7937",1
"CP042","7952",1
"CP042","7971",1
"CP042","8081",1
"CP042","8121",1
"CP042","8165",1
"CP042","8171",1
"CP042","8266",1
"CP042","8405",1
"CP042","8502",1
"CP042","8515",1
"CP042","8537",1
"CP042","8555",1
"CP042","8561",1
"CP042","8575",1
"CP042","8576",1
"CP042","8577",1
"CP042","8578",1
"CP042","8579",1
"CP042","8587",1
"CP042","8603",1
"CP042","8616",1
"CP042","8617",1
"CP042","864",1
"CP042","8641",1
"CP042","8671",1
"CP042","8684",1
"CP042","8725",1
"CP042","8858",1
"CP042","8906",1
"CP042","900",1
"CP042","9009",1
"CP042","9038",1
"CP042","9138",1
"CP042","917",1
"CP042","918",1
"CP042","9246",1
"CP042","9296",1
"CP042","930",1
"CP042","9427",1
"CP042","944",1
"CP042","9454",1
"CP042","9535",1
"CP042","9566",1
"CP042","9638",1
"CP042","9849",1
"CS005","1000",1
"CS005","10050",1
"CS005","10097",1
"CS005","10122",1
"CS005","10160",1
"CS005","10182",1
"CS005","10196",1
"CS005","10246",1
"CS005","10258",1
"CS005","10290",1
"CS005","10312",1
"CS005","10340",1
"CS005","10341",1
"CS005","10352",1
"CS005","10355",1
"CS005","1037",1
"CS005","1038",1
"CS005","1039",1
"CS005","10406",1
"CS005","10435",1
"CS005","10445",1
"CS005","10471",1
"CS005","10482",1
"CS005","10497",1
"CS005","10498",1
"CS005","10500",1
"CS005","10503",1
"CS005","10506",1
"CS005","1052",1
"CS005","1053",1
"CS005","10593",1
"CS005","10605",1
"CS005","10689",1
"CS005","10711",1
"CS005","10743",1
"CS005","10744",1
"CS005","1076",1
"CS005","10818",1
"CS005","10828",1
"CS005","10829",1
"CS005","10836",1
"CS005","10840",1
"CS005","10856",1
"CS005","10877",1
"CS005","10878",1
"CS005","10912",1
"CS005","10913",1
"CS005","10927",1
"CS005","10941",1
"CS005","10975",1
"CS005","1103",1
"CS005","11049",1
"CS005","11054",1
"CS005","11059",1
"CS005","11067",1
"CS005","11074",1
"CS005","11084",1
"CS005","11085",1
"CS005","11086",1
"CS005","11102",1
"CS005","11135",1
"CS005","11186",1
"CS005","11187",1
"CS005","11190",1
"CS005","11209",1
"CS005","11210",1
"CS005","11216",1
"CS005","11222",1
"CS005","11233",1
"CS005","11234",1
"CS005","11235",1
"CS005","11242",1
"CS005","11244",1
"CS005","11263",1
"CS005","11270",1
"CS005","11271",1
"CS005","11273",1
"CS005","1132",1
"CS005","11329",1
"CS005","11362",1
"CS005","11390",1
"CS005","11391",1
"CS005","11392",1
"CS005","11459",1
"CS005","11460",1
"CS005","11480",1
"CS005","1149",1
"CS005","11496",1
"CS005","11497",1
"CS005","11513",1
"CS005","11525",1
"CS005","11574",1
"CS005","11577",1
"CS005","11581",1
"CS005","11582",1
"CS005","11583",1
"CS005","11584",1
"CS005","11585",1
"CS005","11589",1
"CS005","11590",1
"CS005","11598",1
"CS005","11608",1
"CS005","11609",1
"CS005","11610",1
"CS005","11611",1
"CS005","11612",1
"CS005","11620",1
"CS005","11621",1
"CS005","11628",1
"CS005","11629",1
"CS005","11637",1
"CS005","11639",1
"CS005","1164",1
"CS005","11655",1
"CS005","11656",1
"CS005","11666",1
"CS005","11682",1
"CS005","11689",1
"CS005","11736",1
"CS005","1174",1
"CS005","11769",1
"CS005","11791",1
"CS005","11806",1
"CS005","11807",1
"CS005","11814",1
"CS005","11834",1
"CS005","11835",1
"CS005","11844",1
"CS005","11847",1
"CS005","11849",1
"CS005","11866",1
"CS005","11909",1
"CS005","11962",1
"CS005","11975",1
"CS005","11976",1
"CS005","11999",1
"CS005","120",1
"CS005","1201",1
"CS005","12029",1
"CS005","12032",1
"CS005","12042",1
"CS005","12043",1
"CS005","12044",1
"CS005","12053",1
"CS005","12054",1
"CS005","12063",1
"CS005","12064",1
"CS005","12067",1
"CS005","12085",1
"CS005","12140",1
"CS005","12208",1
"CS005","12220",1
"CS005","1225",1
"CS005","1240",1
"CS005","12440",1
"CS005","12471",1
"CS005","12481",1
"CS005","12560",1
"CS005","12574",1
"CS005","12586",1
"CS005","12587",1
"CS005","12670",1
"CS005","12681",1
"CS005","12693",1
"CS005","12695",1
"CS005","12710",1
"CS005","12719",1
"CS005","12720",1
"CS005","12734",1
"CS005","12748",1
"CS005","12750",1
"CS005","12764",1
"CS005","12765",1
"CS005","12766",1
"CS005","12769",1
"CS005","12770",1
"CS005","12771",1
"CS005","12775",1
"CS005","12776",1
"CS005","12777",1
"CS005","12788",1
"CS005","12789",1
"CS005","12790",1
"CS005","12795",1
"CS005","12804",1
"CS005","12813",1
"CS005","12825",1
"CS005","12827",1
"CS005","12865",1
"CS005","12866",1
"CS005","12873",1
"CS005","12874",1
"CS005","12876",1
"CS005","12877",1
"CS005","12879",1
"CS005","12895",1
"CS005","12905",1
"CS005","12913",1
"CS005","1294",1
"CS005","13032",1
"CS005","13059",1
"CS005","13061",1
"CS005","13068",1
"CS005","13071",1
"CS005","13080",1
"CS005","13084",1
"CS005","13088",1
"CS005","13091",1
"CS005","13107",1
"CS005","13118",1
"CS005","13119",1
"CS005","13128",1
"CS005","13134",1
"CS005","13135",1
"CS005","13185",1
"CS005","13192",1
"CS005","13224",1
"CS005","13225",1
"CS005","13226",1
"CS005","13315",1
"CS005","13317",1
"CS005","1332",1
"CS005","13352",1
"CS005","13353",1
"CS005","13413",1
"CS005","13414",1
"CS005","13415",1
"CS005","13417",1
"CS005","13423",1
"CS005","13454",1
"CS005","13455",1
"CS005","13481",1
"CS005","13482",1
"CS005","13484",1
"CS005","1351",1
"CS005","13694",1
"CS005","13710",1
"CS005","13738",1
"CS005","13793",1
"CS005","13799",1
"CS005","13801",1
"CS005","13813",1
"CS005","13827",1
"CS005","13838",1
"CS005","13840",1
"CS005","13876",1
"CS005","13897",1
"CS005","13939",1
"CS005","13940",1
"CS005","13941",1
"CS005","13950",1
"CS005","14005",1
"CS005","14016",1
"CS005","14020",1
"CS005","14021",1
"CS005","14022",1
"CS005","14027",1
"CS005","14038",1
"CS005","14077",1
"CS005","14085",1
"CS005","14086",1
"CS005","14095",1
"CS005","14123",1
"CS005","1415",1
"CS005","1416",1
"CS005","14205",1
"CS005","14268",1
"CS005","14280",1
"CS005","14288",1
"CS005","14289",1
"CS005","14291",1
"CS005","14308",1
"CS005","14311",1
"CS005","14320",1
"CS005","14338",1
"CS005","14340",1
"CS005","14387",1
"CS005","14393",1
"CS005","14429",1
"CS005","14454",1
"CS005","14458",1
"CS005","14487",1
"CS005","14495",1
"CS005","14580",1
"CS005","146",1
"CS005","14604",1
"CS005","1461",1
"CS005","1464",1
"CS005","14645",1
"CS005","147",1
"CS005","14715",1
"CS005","1474",1
"CS005","14747",1
"CS005","14772",1
"CS005","14783",1
"CS005","14826",1
"CS005","14828",1
"CS005","14829",1
"CS005","14837",1
"CS005","14867",1
"CS005","14897",1
"CS005","14898",1
"CS005","14899",1
"CS005","14900",1
"CS005","14901",1
"CS005","14916",1
"CS005","14928",1
"CS005","14929",1
"CS005","14957",1
"CS005","14958",1
"CS005","14959",1
"CS005","14961",1
"CS005","14966",1
"CS005","14967",1
"CS005","14980",1
"CS005","14993",1
"CS005","15030",1
"CS005","15040",1
"CS005","15067",1
"CS005","15068",1
"CS005","15085",1
"CS005","15090",1
"CS005","15098",1
"CS005","15107",1
"CS005","15119",1
"CS005","15120",1
"CS005","15133",1
"CS005","15134",1
"CS005","15135",1
"CS005","15150",2
"CS005","15151",1
"CS005","15152",1
"CS005","15176",1
"CS005","15218",1
"CS005","15219",1
"CS005","15255",1
"CS005","15258",1
"CS005","15283",1
"CS005","15288",1
"CS005","15289",1
"CS005","15292",1
"CS005","15308",1
"CS005","15321",1
"CS005","15341",1
"CS005","15351",1
"CS005","15371",1
"CS005","15382",1
"CS005","15393",1
"CS005","15404",1
"CS005","15442",1
"CS005","1549",1
"CS005","15499",1
"CS005","15568",1
"CS005","15595",1
"CS005","15618",1
"CS005","15683",1
"CS005","15722",1
"CS005","15767",1
"CS005","1579",1
"CS005","15813",1
"CS005","15816",1
"CS005","1582",1
"CS005","15838",1
"CS005","15848",1
"CS005","15849",1
"CS005","15850",1
"CS005","15876",1
"CS005","15877",1
"CS005","15903",1
"CS005","15904",1
"CS005","15906",1
"CS005","15925",1
"CS005","15926",1
"CS005","15927",1
"CS005","15946",1
"CS005","15971",1
"CS005","15973",1
"CS005","15974",1
"CS005","15975",1
"CS005","15986",1
"CS005","15987",1
"CS005","1601",1
"CS005","16021",1
"CS005","16022",1
"CS005","16023",1
"CS005","16024",1
"CS005","16025",1
"CS005","16026",1
"CS005","16042",1
"CS005","16043",1
"CS005","16044",1
"CS005","16045",1
"CS005","16046",1
"CS005","16049",1
"CS005","16060",1
"CS005","16076",1
"CS005","16077",1
"CS005","16078",1
"CS005","16079",1
"CS005","161",1
"CS005","16109",1
"CS005","16110",1
"CS005","16111",1
"CS005","16112",1
"CS005","16113",1
"CS005","16114",1
"CS005","16144",1
"CS005","16145",1
"CS005","16180",1
"CS005","16181",1
"CS005","16183",1
"CS005","16184",1
"CS005","16185",1
"CS005","16216",1
"CS005","16220",1
"CS005","16221",1
"CS005","16222",1
"CS005","16223",1
"CS005","16224",1
"CS005","16227",1
"CS005","16257",1
"CS005","16258",1
"CS005","16259",1
"CS005","16279",1
"CS005","16329",1
"CS005","16336",1
"CS005","16372",1
"CS005","16373",1
"CS005","16379",1
"CS005","16380",1
"CS005","16388",1
"CS005","16403",1
"CS005","16425",1
"CS005","16436",1
"CS005","16437",1
"CS005","16439",1
"CS005","16440",1
"CS005","16441",1
"CS005","16444",1
"CS005","16459",1
"CS005","16461",1
"CS005","16462",1
"CS005","16468",1
"CS005","16470",1
"CS005","16473",1
"CS005","16475",1
"CS005","16515",1
"CS005","16524",1
"CS005","16533",1
"CS005","16537",1
"CS005","16574",1
"CS005","16582",1
"CS005","16583",1
"CS005","16626",1
"CS005","16678",1
"CS005","1670",1
"CS005","16716",1
"CS005","1675",1
"CS005","16773",1
"CS005","16774",1
"CS005","16775",1
"CS005","16855",1
"CS005","16889",1
"CS005","1690",1
"CS005","16928",1
"CS005","17034",1
"CS005","17048",1
"CS005","17066",1
"CS005","17088",1
"CS005","17123",1
"CS005","17124",1
"CS005","17184",1
"CS005","17246",1
"CS005","1727",1
"CS005","17285",1
"CS005","17287",1
"CS005","17326",1
"CS005","17392",1
"CS005","1742",1
"CS005","17425",1
"CS005","17427",1
"CS005","17440",1
"CS005","17446",1
"CS005","17454",1
"CS005","17462",1
"CS005","17477",1
"CS005","17478",1
"CS005","17479",1
"CS005","17488",1
"CS005","17489",1
"CS005","17499",1
"CS005","17500",1
"CS005","17518",1
"CS005","1752",1
"CS005","17529",1
"CS005","1753",1
"CS005","17539",1
"CS005","17564",1
"CS005","17565",1
"CS005","17572",1
"CS005","176",1
"CS005","17619",1
"CS005","17684",1
"CS005","17685",1
"CS005","17695",1
"CS005","177",1
"CS005","17705",1
"CS005","17706",1
"CS005","17719",1
"CS005","17720",1
"CS005","17733",1
"CS005","183",1
"CS005","1831",1
"CS005","1919",1
"CS005","193",1
"CS005","194",1
"CS005","1953",1
"CS005","1961",1
"CS005","2022",1
"CS005","2096",1
"CS005","2133",1
"CS005","216",1
"CS005","2290",1
"CS005","2291",1
"CS005","2325",1
"CS005","2367",1
"CS005","2395",1
"CS005","2400",1
"CS005","2409",1
"CS005","2427",1
"CS005","2438",1
"CS005","2447",1
"CS005","2452",1
"CS005","2453",1
"CS005","2482",1
"CS005","2483",1
"CS005","2484",1
"CS005","2492",1
"CS005","2517",1
"CS005","2518",1
"CS005","2519",1
"CS005","2569",1
"CS005","2571",1
"CS005","2572",1
"CS005","2581",1
"CS005","2592",1
"CS005","2603",1
"CS005","2611",1
"CS005","2612",1
"CS005","2613",1
"CS005","2615",1
"CS005","2656",1
"CS005","2657",1
"CS005","2658",1
"CS005","2694",1
"CS005","2700",1
"CS005","2701",1
"CS005","2702",1
"CS005","2714",1
"CS005","2772",1
"CS005","2773",1
"CS005","2774",1
"CS005","2781",1
"CS005","2792",1
"CS005","2794",1
"CS005","2795",1
"CS005","2803",1
"CS005","2814",1
"CS005","2850",1
"CS005","2864",1
"CS005","2892",1
"CS005","2903",1
"CS005","2908",1
"CS005","2926",1
"CS005","2927",1
"CS005","2949",1
"CS005","2950",1
"CS005","2954",1
"CS005","2955",1
"CS005","2974",1
"CS005","2975",1
"CS005","2979",1
"CS005","2981",1
"CS005","2982",1
"CS005","2983",1
