"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"LY6E",0.784526622283543,0.197933982553109,0.751,0.696,1,"LY6E"
"FHL3",0.784610637652477,-0.870320213560197,0.048,0.087,1,"FHL3"
"GLRX",0.784676716616417,0.363464803175604,0.18,0.13,1,"GLRX"
"KIF2A",0.784788418625947,-0.251956632692348,0.46,0.478,1,"KIF2A"
"FAM50A",0.785060858752842,-0.200696368897385,0.265,0.261,1,"FAM50A"
"GPR89A",0.785074962316428,-1.03215582498605,0.048,0.087,1,"GPR89A"
"ASH2L",0.785151020783097,0.61899763534902,0.074,0.043,1,"ASH2L"
"AGFG1",0.785152059290301,-0.463602932528784,0.164,0.217,1,"AGFG1"
"CDK11B",0.78528538346918,-0.126922019697156,0.196,0.217,1,"CDK11B"
"INTS1",0.7854727145366,1.06790763158656,0.085,0.043,1,"INTS1"
"TMEM170A",0.785676012690509,-0.217065147217281,0.153,0.174,1,"TMEM170A"
"ESR2",0.785926126256982,-1.12567488952432,0.048,0.087,1,"ESR2"
"ROCK1",0.785957886044099,0.184920630310701,0.402,0.348,1,"ROCK1"
"CD244",0.786025765223786,-0.772844673971151,0.053,0.087,1,"CD244"
"AP1M1",0.786554555832621,0.187886412613665,0.238,0.217,1,"AP1M1"
"RBM43",0.786730478756889,-0.175848262320835,0.069,0.087,1,"RBM43"
"ZNF706",0.787091342062564,0.36575625563011,0.413,0.348,1,"ZNF706"
"C1orf35",0.787189258545462,0.0798089100861914,0.164,0.174,1,"C1orf35"
"ZNF568",0.787276434056702,-0.170529310304298,0.063,0.087,1,"ZNF568"
"CSNK1G2",0.78732528894685,0.0387342996989253,0.339,0.304,1,"CSNK1G2"
"PKNOX1",0.787377595203649,-0.787246804567593,0.048,0.087,1,"PKNOX1"
"TMEM69",0.787540680609522,-0.801255829534678,0.053,0.087,1,"TMEM69"
"NUDT7",0.787637295447048,-1.30117904096681,0.048,0.087,1,"NUDT7"
"C9orf64",0.787662065753538,-1.1718319918305,0.048,0.087,1,"C9orf64"
"AKAP8L",0.787745748654512,0.55227368782018,0.28,0.261,1,"AKAP8L"
"PTPRC",0.787771231569831,0.0811088121748531,0.995,1,1,"PTPRC"
"SLFN5",0.787781826259507,-0.239760061349414,0.534,0.609,1,"SLFN5"
"TRG-AS1",0.787816129561816,0.1359431499082,0.545,0.478,1,"TRG-AS1"
"MPC1",0.787943486330321,-0.159231571023871,0.175,0.217,1,"MPC1"
"UHRF2",0.788052017870105,0.0772803900651725,0.19,0.174,1,"UHRF2"
"SLC5A3",0.788259436409404,-0.0394799521732289,0.153,0.13,1,"SLC5A3"
"DNAJB1",0.788567343833224,0.604688295325033,0.397,0.348,1,"DNAJB1"
"TMEM19",0.788601260904128,0.576721439018768,0.069,0.043,1,"TMEM19"
"BTG1",0.788651240988383,0.0942304373098493,0.979,0.957,1,"BTG1"
"BSCL2",0.78867953917799,-0.375718474179834,0.127,0.174,1,"BSCL2"
"AGK",0.788909394786144,-0.502642349314876,0.058,0.087,1,"AGK"
"HSPA5",0.789043854201793,-0.35343766490893,0.339,0.391,1,"HSPA5"
"SHARPIN",0.789046114253965,0.486088938742755,0.175,0.13,1,"SHARPIN"
"PSMC2",0.789233072656065,0.221518644603973,0.212,0.174,1,"PSMC2"
"ARHGAP10",0.789354404548986,0.613509989378058,0.074,0.043,1,"ARHGAP10"
"C9orf16",0.789470136010257,0.0707668707127405,0.339,0.391,1,"C9orf16"
"HECTD1",0.789659524569256,-0.379605417001256,0.275,0.348,1,"HECTD1"
"MRNIP",0.789921707021036,-1.19076557176857,0.048,0.087,1,"MRNIP"
"ZNF831",0.789932481478064,-0.211100850024388,0.069,0.087,1,"ZNF831"
"ZMPSTE24",0.790157492029006,-0.0104145743843698,0.122,0.13,1,"ZMPSTE24"
"RHOA",0.790172774296737,-0.00245253651350374,0.762,0.826,1,"RHOA"
"UBE2K",0.790259466039291,-0.279332520601221,0.212,0.261,1,"UBE2K"
"MIR762HG",0.790290991473977,0.0954411873898859,0.053,0.043,1,"MIR762HG"
"KLHL28",0.790476547295177,-0.502846090912438,0.169,0.217,1,"KLHL28"
"AAK1",0.79048619433937,0.0264665259162598,0.503,0.478,1,"AAK1"
"LINC01003",0.790494589336001,-0.388643553991962,0.058,0.087,1,"LINC01003"
"TERF1",0.790546444868651,0.223803597131207,0.143,0.13,1,"TERF1"
"CHFR",0.790714195072014,0.626972444794456,0.122,0.087,1,"CHFR"
"LRCH3",0.79080896706843,-0.190471625532283,0.153,0.174,1,"LRCH3"
"NNT-AS1",0.790921443597159,-1.01064039256028,0.048,0.087,1,"NNT-AS1"
"LGR6",0.791046025651518,-0.117949179483115,0.074,0.087,1,"LGR6"
"NDRG1",0.791235462370214,0.368788776927937,0.127,0.087,1,"NDRG1"
"DNAJC30",0.791240317751872,-0.748197785076967,0.053,0.087,1,"DNAJC30"
"DYNLT3",0.791518914710095,-0.901333113196865,0.053,0.087,1,"DYNLT3"
"XPNPEP1",0.791589388431132,0.351259628922417,0.116,0.087,1,"XPNPEP1"
"TMEM223",0.791610178824942,-0.339564962919876,0.101,0.13,1,"TMEM223"
"JAK2",0.791839184036967,-0.0163141104590084,0.164,0.174,1,"JAK2"
"MCM3",0.791949143858356,0.654097924224097,0.132,0.087,1,"MCM3"
"CHI3L2",0.792355965095013,-0.542038470348574,0.079,0.087,1,"CHI3L2"
"DOK1",0.792430534734777,-0.0648172761819896,0.122,0.13,1,"DOK1"
"ZNF286A",0.792795205716013,-0.791212733612054,0.053,0.087,1,"ZNF286A"
"RBM33",0.792824028919377,-0.362052111055258,0.265,0.348,1,"RBM33"
"ALG1",0.792871165458921,0.858053684514632,0.074,0.043,1,"ALG1"
"RNF214",0.79288890793194,-0.551723078579964,0.09,0.13,1,"RNF214"
"HIF1AN",0.792991896319138,-0.00845365438495382,0.074,0.087,1,"HIF1AN"
"DUSP12",0.793197890717088,0.213739730552432,0.169,0.13,1,"DUSP12"
"FEM1C",0.793227579858552,-0.526633660233259,0.053,0.087,1,"FEM1C"
"NEDD1",0.793248142885199,-0.623481434206692,0.058,0.087,1,"NEDD1"
"EIF3M",0.793530868428144,0.14405409878314,0.397,0.348,1,"EIF3M"
"RFC5",0.793707793266143,0.500561701268611,0.069,0.043,1,"RFC5"
"RPA2",0.793755614363153,-0.352902294531756,0.238,0.304,1,"RPA2"
"FAM120B",0.793767632830086,0.133184133076867,0.169,0.13,1,"FAM120B"
"ARPP19",0.79386034939235,0.144437971382796,0.148,0.13,1,"ARPP19"
"DNAJC13",0.793868187763974,0.556892548804972,0.122,0.087,1,"DNAJC13"
"ATP5PO",0.793876066243622,0.232199750024013,0.487,0.435,1,"ATP5PO"
"EIF5A",0.794206035521825,0.190432872597162,0.571,0.522,1,"EIF5A"
"SNHG15",0.794249430728951,-0.118556046038169,0.111,0.13,1,"SNHG15"
"LSM14A",0.794393103802473,0.216723129765948,0.413,0.391,1,"LSM14A"
"RANBP10",0.794530836551227,0.450321574752442,0.074,0.043,1,"RANBP10"
"RPS21",0.794622485695885,-0.122501738847967,0.995,1,1,"RPS21"
"NARS",0.794753485990184,-0.3509547460071,0.085,0.13,1,"NARS"
"ANGEL2",0.794758656824131,-0.232452442687012,0.159,0.174,1,"ANGEL2"
"CD52",0.794794000463092,0.203287383675926,0.915,0.87,1,"CD52"
"USP20",0.794840465271808,0.858526477737416,0.074,0.043,1,"USP20"
"CTNNBL1",0.794947037306512,0.313252699752457,0.132,0.087,1,"CTNNBL1"
"MRPS18A",0.795003530020805,1.03128830662643,0.085,0.043,1,"MRPS18A"
"PPAN",0.795101510582088,-0.568840616040205,0.085,0.13,1,"PPAN"
"SBNO2",0.795167932776011,-0.536515893406515,0.09,0.13,1,"SBNO2"
"OSBPL9",0.795532394655699,0.150447703979676,0.159,0.13,1,"OSBPL9"
"AC044849.1",0.795587915580679,0.825149545224924,0.09,0.043,1,"AC044849.1"
"NDUFS4",0.795628548582938,-0.143185296418659,0.106,0.13,1,"NDUFS4"
"MAN2C1",0.795816961679629,-0.324928290393949,0.063,0.087,1,"MAN2C1"
"NBN",0.795918347941002,-0.133396304641181,0.148,0.174,1,"NBN"
"B4GALT4",0.79602951885591,0.240364177708082,0.074,0.043,1,"B4GALT4"
"LAT",0.796043973900992,0.139070197096899,0.651,0.609,1,"LAT"
"TMEM245",0.796046709644215,-0.409470578425088,0.153,0.174,1,"TMEM245"
"TRMT10C",0.796152116851894,-0.600036332006476,0.106,0.13,1,"TRMT10C"
"ANTKMT",0.796285950383868,0.566436975063304,0.132,0.087,1,"ANTKMT"
"NONO",0.796909147086562,0.275197194183195,0.349,0.304,1,"NONO"
"NISCH",0.796938697845115,0.247505978874623,0.143,0.13,1,"NISCH"
"ING5",0.796947646424263,-0.570339790153463,0.095,0.13,1,"ING5"
"CREBBP",0.797104079886578,0.218674725561455,0.249,0.217,1,"CREBBP"
"ARL6IP4",0.797116282895072,0.056249926502796,0.524,0.565,1,"ARL6IP4"
"FOXN2",0.79727251533728,-0.463119115416019,0.27,0.348,1,"FOXN2"
"TCF20",0.797405829798435,0.664112105294631,0.074,0.043,1,"TCF20"
"GANAB",0.797452715554359,0.417157179010254,0.116,0.087,1,"GANAB"
"PARP6",0.797465073966265,0.328061337536411,0.122,0.087,1,"PARP6"
"PKN1",0.797512042945032,-0.181429437810007,0.344,0.435,1,"PKN1"
"ZBTB25",0.797553797558023,0.224811617883605,0.148,0.13,1,"ZBTB25"
"MPP7",0.797627843064448,-0.174383559852521,0.085,0.087,1,"MPP7"
"GOT2",0.797731703152061,-0.248211687761743,0.074,0.087,1,"GOT2"
"MEI1",0.797783135189969,0.750353266100661,0.116,0.087,1,"MEI1"
"CD151",0.798366899575328,-0.711141383308685,0.085,0.13,1,"CD151"
"CRACR2A",0.79837404526037,-0.469631571268152,0.058,0.087,1,"CRACR2A"
"STYX",0.798641187689608,-0.149197145405202,0.132,0.13,1,"STYX"
"SERTAD3",0.798777927082982,0.122734964222341,0.148,0.13,1,"SERTAD3"
"DESI1",0.798877935845322,-0.558423534602124,0.058,0.087,1,"DESI1"
"UQCRFS1",0.799372920307114,0.162841531170886,0.407,0.348,1,"UQCRFS1"
"FKBP15",0.799457999232631,0.680006912874798,0.069,0.043,1,"FKBP15"
"RUBCN",0.799582078252091,0.152527371116907,0.095,0.087,1,"RUBCN"
"FERMT3",0.800115394626394,-0.35966654822224,0.286,0.348,1,"FERMT3"
"PCGF1",0.800623182832123,0.699708750158508,0.074,0.043,1,"PCGF1"
"CRYZL1",0.800786227956705,0.403696345157778,0.127,0.087,1,"CRYZL1"
"ABRAXAS1",0.801061099612495,0.542057211984736,0.079,0.043,1,"ABRAXAS1"
"UBA52",0.801333008235378,0.0362695547773755,0.979,1,1,"UBA52"
"BMS1",0.801336589622573,0.333700732813649,0.095,0.087,1,"BMS1"
"MED14",0.801389544297017,-0.611193264281222,0.09,0.13,1,"MED14"
"STX11",0.801476692467088,0.409654037564189,0.063,0.043,1,"STX11"
"PSMB4",0.801921098130142,0.365005827551673,0.222,0.174,1,"PSMB4"
"MEA1",0.802061617370043,0.0491503194765772,0.317,0.304,1,"MEA1"
"FTO",0.802525724331653,-0.12100058716212,0.106,0.13,1,"FTO"
"SHLD2",0.802556740095393,0.179533279673827,0.085,0.087,1,"SHLD2"
"IER3IP1",0.802677212303142,0.0394755812138877,0.169,0.174,1,"IER3IP1"
"KAT7",0.802732138702393,0.165476587753502,0.127,0.13,1,"KAT7"
"LSM2",0.802821571249986,0.199224802116242,0.212,0.174,1,"LSM2"
"TICAM1",0.802891478304844,0.861476255007033,0.069,0.043,1,"TICAM1"
"UBE2O",0.80298309490028,0.162010959828679,0.074,0.043,1,"UBE2O"
"NDST2",0.803084414806978,-0.463236709006627,0.09,0.13,1,"NDST2"
"SNRPD2",0.803155231170391,-0.191286380552965,0.714,0.783,1,"SNRPD2"
"ATP8B2",0.803254634070919,0.430134677981024,0.122,0.13,1,"ATP8B2"
"ZZZ3",0.803444336287125,0.0926126348441589,0.058,0.043,1,"ZZZ3"
"DUSP11",0.803561573795129,-0.169398585510288,0.153,0.174,1,"DUSP11"
"DAP",0.803744418292624,-0.443170356573203,0.085,0.13,1,"DAP"
"DNAJB14",0.803770455232009,-0.334046416826963,0.302,0.348,1,"DNAJB14"
"C11orf21",0.803999350897932,0.465101101636045,0.074,0.043,1,"C11orf21"
"CEP57",0.804321461033921,0.122025058320626,0.254,0.217,1,"CEP57"
"CAMTA1",0.804347555280931,0.398924937379761,0.196,0.174,1,"CAMTA1"
"CRNKL1",0.804624010685152,-0.122874861473292,0.153,0.174,1,"CRNKL1"
"ANAPC11",0.8047419010673,-0.0216658521228238,0.349,0.391,1,"ANAPC11"
"KAT5",0.805078223143808,0.351820782054858,0.101,0.087,1,"KAT5"
"RNF146",0.805154862432856,-0.344331676207219,0.106,0.13,1,"RNF146"
"SLC25A6",0.80528041109577,-0.163617033673008,0.646,0.652,1,"SLC25A6"
"TRAPPC6B",0.805292955341888,0.304924725752348,0.074,0.043,1,"TRAPPC6B"
"AKR1A1",0.80533959637839,-0.162347989880135,0.111,0.13,1,"AKR1A1"
"GRINA",0.805394151505112,0.507411552007817,0.074,0.043,1,"GRINA"
"ANKRD36C",0.805575753986893,0.317526168874682,0.185,0.174,1,"ANKRD36C"
"COPS7A",0.805596167385743,0.490464975838138,0.074,0.043,1,"COPS7A"
"STAG2",0.805756593029435,-0.323661488830592,0.381,0.478,1,"STAG2"
"YKT6",0.805921490824499,0.513400874697915,0.122,0.087,1,"YKT6"
"C1orf131",0.806011000965418,0.209835167821935,0.148,0.13,1,"C1orf131"
"PRDX3",0.806068748974961,-0.264174868310823,0.196,0.261,1,"PRDX3"
"NOL7",0.806069984891459,-0.14155501966171,0.344,0.348,1,"NOL7"
"EIF4E",0.806166298351554,0.240025691976553,0.143,0.13,1,"EIF4E"
"ERMP1",0.806333170749563,0.403940013772573,0.101,0.087,1,"ERMP1"
"PRKD3",0.806341020628587,-0.52929155787891,0.153,0.217,1,"PRKD3"
"DDX28",0.806720317386948,0.118654058798856,0.074,0.043,1,"DDX28"
"SPNS1",0.806808736103961,0.629966610116506,0.122,0.087,1,"SPNS1"
"APLF",0.806883012786027,0.738899431315462,0.063,0.043,1,"APLF"
"RAB11FIP4",0.807050995593364,0.406981359941189,0.122,0.087,1,"RAB11FIP4"
"ECE1",0.807244389029747,-0.916340102441299,0.053,0.087,1,"ECE1"
"B3GAT3",0.807388186415873,-0.153291021068276,0.169,0.217,1,"B3GAT3"
"SH3BGRL",0.807452467134422,0.0029272609263209,0.407,0.435,1,"SH3BGRL"
"TAZ",0.80746928126816,0.650647325107584,0.127,0.087,1,"TAZ"
"TMEM138",0.807863140391137,-0.6747095148132,0.053,0.087,1,"TMEM138"
"TTC31",0.807880524690303,0.0573808034089101,0.079,0.087,1,"TTC31"
"COG6",0.807968445387705,0.512904342218428,0.063,0.043,1,"COG6"
"SNX13",0.808073824683636,0.245229712826523,0.101,0.087,1,"SNX13"
"GAR1",0.808156559066403,-0.704191010629114,0.085,0.13,1,"GAR1"
"SLC2A13",0.808221180755055,-0.524171409358699,0.058,0.087,1,"SLC2A13"
"SF3A2",0.808243050723858,0.253160465437723,0.429,0.391,1,"SF3A2"
"PRELID3B",0.808342421441164,0.215748363484163,0.169,0.13,1,"PRELID3B"
"CMIP",0.808413454955368,-0.263462297583758,0.296,0.304,1,"CMIP"
"MRPL23",0.80847586226276,-0.0973000421753822,0.079,0.087,1,"MRPL23"
"UNC119",0.808499462090708,0.750081567554036,0.127,0.087,1,"UNC119"
"ADPGK",0.808545853083187,-0.0170679353567142,0.164,0.174,1,"ADPGK"
"MYO5A",0.808903699557861,0.103628316154211,0.164,0.13,1,"MYO5A"
"MRPS9",0.808925770641244,-0.733545602898491,0.085,0.13,1,"MRPS9"
"MSH6",0.809130793893028,-0.557618532756537,0.058,0.087,1,"MSH6"
"CDKN2A",0.809152902810164,0.568497782664558,0.069,0.043,1,"CDKN2A"
"AC245297.3",0.809159253681879,-0.193735985452381,0.101,0.13,1,"AC245297.3"
"LCMT1",0.809373170738003,-0.30140353604241,0.127,0.174,1,"LCMT1"
"FAM32A",0.809835833119618,0.133087074749972,0.212,0.174,1,"FAM32A"
"ARL14EP",0.809861140419769,0.687436316699131,0.127,0.087,1,"ARL14EP"
"CTSW",0.809868269131824,0.123556240298474,0.577,0.522,1,"CTSW"
"MICA",0.809886862218422,-0.460257838246959,0.063,0.087,1,"MICA"
"BCKDHA",0.809891202206956,0.829949591602145,0.138,0.087,1,"BCKDHA"
"MDH1",0.809946252210712,-0.0277972922228395,0.296,0.261,1,"MDH1"
"ERH",0.810096319072763,-0.173957927923261,0.37,0.391,1,"ERH"
"SPPL3",0.810166693576316,-0.0980620044663368,0.201,0.174,1,"SPPL3"
"ZNF598",0.810245284418754,0.547770630867991,0.085,0.043,1,"ZNF598"
"SAP30L",0.810468895468633,0.394722983246511,0.19,0.174,1,"SAP30L"
"PPP2CA",0.810576319690856,-0.465038346930104,0.333,0.435,1,"PPP2CA"
"MRPL57",0.810705866515709,0.18783714014552,0.28,0.261,1,"MRPL57"
"E2F3",0.810749570255718,-0.406182279747891,0.132,0.13,1,"E2F3"
"ZNF740",0.810821931813299,0.190306628978283,0.085,0.087,1,"ZNF740"
"CDIP1",0.811120087909249,0.818486702822144,0.074,0.043,1,"CDIP1"
"UHRF1BP1L",0.811221117529558,0.6951512710827,0.074,0.043,1,"UHRF1BP1L"
"OSBP",0.811250906396962,-0.348745911931119,0.101,0.13,1,"OSBP"
"CAPRIN2",0.811379126686494,-0.919286277522607,0.053,0.087,1,"CAPRIN2"
"C7orf26",0.811735572982325,-0.251337464194971,0.063,0.087,1,"C7orf26"
"HMGN4",0.812001192793229,-0.189388496623271,0.312,0.348,1,"HMGN4"
"CNBP",0.812061392819876,-0.0831539024937427,0.762,0.826,1,"CNBP"
"C16orf54",0.812409494697548,-0.339495877389666,0.19,0.261,1,"C16orf54"
"LINC02084",0.812423087223451,-0.0491360958458275,0.159,0.174,1,"LINC02084"
"EDARADD",0.812595578782339,0.548596848464932,0.069,0.043,1,"EDARADD"
"ANAPC13",0.813018458279567,-0.512114111590261,0.085,0.13,1,"ANAPC13"
"KIF5B",0.81307967683683,0.234246842268811,0.354,0.304,1,"KIF5B"
"PTDSS1",0.813164729343908,-0.346109028158736,0.122,0.174,1,"PTDSS1"
"PEX6",0.813206281322442,0.462091103407145,0.101,0.087,1,"PEX6"
"SLC25A38",0.813325587653678,0.305725219716785,0.148,0.13,1,"SLC25A38"
"PPIG",0.813406308263097,0.233360919435091,0.275,0.261,1,"PPIG"
"MYCBP",0.813445346251686,0.645154247804077,0.111,0.087,1,"MYCBP"
"GSE1",0.813456310672593,0.189182959208154,0.138,0.174,1,"GSE1"
"TAF15",0.813600304831074,-0.384583523944749,0.333,0.391,1,"TAF15"
"EEF1A1",0.813642073057002,0.0428148181027366,1,1,1,"EEF1A1"
"NQO2",0.813980645966541,0.727877895731683,0.074,0.043,1,"NQO2"
"LEO1",0.814032463191895,-0.433439476141368,0.101,0.13,1,"LEO1"
"RBM28",0.814080536939493,-0.205931433959464,0.111,0.13,1,"RBM28"
"CENPF",0.814106560492379,-0.871832457262462,0.058,0.087,1,"CENPF"
"ATF6",0.814245861817677,-0.668308453668376,0.101,0.13,1,"ATF6"
"POLR3A",0.814309873992022,-0.970523087834236,0.053,0.087,1,"POLR3A"
"RNF135",0.814579346905176,-0.842612795523196,0.053,0.087,1,"RNF135"
"HERC4",0.814595553213521,0.178043990301092,0.206,0.174,1,"HERC4"
"WDR75",0.814671929894029,0.72227096520353,0.074,0.043,1,"WDR75"
"TAPBP",0.814709876447933,0.0602618725090838,0.603,0.565,1,"TAPBP"
"ENSG00000228655",0.814739720472378,0.290139743117391,0.074,0.043,1,"ENSG00000228655"
"EHBP1",0.814808435705046,0.259115646853942,0.069,0.043,1,"EHBP1"
"AL359220.1",0.814978807016325,-0.758810103230566,0.074,0.087,1,"AL359220.1"
"BLVRB",0.814980611425464,0.488381781801735,0.069,0.043,1,"BLVRB"
"POLR1D",0.814993295475959,0.0897619157881407,0.471,0.435,1,"POLR1D"
"TYW1",0.81499389619927,0.0953646724912143,0.132,0.13,1,"TYW1"
"MALT1",0.815045724544154,0.451363165418529,0.148,0.13,1,"MALT1"
"INO80C",0.815102319040571,0.665608292845894,0.085,0.043,1,"INO80C"
"SP2",0.815173758420921,0.652418124214195,0.074,0.043,1,"SP2"
"SNUPN",0.815254378596994,0.440242035919382,0.079,0.043,1,"SNUPN"
"STK11",0.815408344425734,-0.400026904387871,0.095,0.13,1,"STK11"
"PDE4DIP",0.815472314486005,-0.63664676981621,0.095,0.13,1,"PDE4DIP"
"DNAJC5",0.815494492145302,0.408001955599516,0.19,0.174,1,"DNAJC5"
"SNAPC5",0.815806042000365,0.535442244137293,0.069,0.043,1,"SNAPC5"
"CAPN2",0.815902116767306,-0.221007450396178,0.333,0.348,1,"CAPN2"
"PPM1M",0.815978485361316,0.0659466679197298,0.127,0.13,1,"PPM1M"
"PRKX",0.816027236550357,0.166766295396936,0.328,0.304,1,"PRKX"
"POLR2D",0.816138587099331,0.257122589345116,0.074,0.043,1,"POLR2D"
"HPCAL1",0.816225782976264,-0.450504936905336,0.101,0.13,1,"HPCAL1"
"CCNQ",0.81626482336579,0.0331967136118163,0.085,0.087,1,"CCNQ"
"MRM3",0.816317462472519,0.30597480209229,0.074,0.043,1,"MRM3"
"CPOX",0.816525837493768,0.416974876973478,0.058,0.043,1,"CPOX"
"FAM168B",0.816594448751194,0.286642917125682,0.148,0.13,1,"FAM168B"
"FBXO46",0.816652203506341,-0.334335454658951,0.085,0.13,1,"FBXO46"
"VCPIP1",0.816788985718453,-0.596032425569589,0.122,0.174,1,"VCPIP1"
"ATG4B",0.816932078700659,-0.0125303812639261,0.185,0.217,1,"ATG4B"
"OSBPL2",0.816980620052338,0.22543010916963,0.101,0.087,1,"OSBPL2"
"CNNM2",0.817066553814884,-0.324993490367411,0.069,0.087,1,"CNNM2"
"FAM98B",0.817180704961841,0.706424255426282,0.074,0.043,1,"FAM98B"
"CEBPB",0.817193694021336,0.0297133344434603,0.254,0.304,1,"CEBPB"
"GIPC1",0.817197154722879,-0.661828269276756,0.095,0.13,1,"GIPC1"
"MAP2K5",0.817311479291817,-0.213815140351069,0.111,0.13,1,"MAP2K5"
"PDIA3",0.81732224268749,-0.012628753694454,0.508,0.478,1,"PDIA3"
"TMEM64",0.817337532367651,0.206325429609824,0.074,0.043,1,"TMEM64"
"PAFAH2",0.817398948555465,0.635462629473328,0.069,0.043,1,"PAFAH2"
"UQCC1",0.817430269291702,0.254744048801099,0.074,0.043,1,"UQCC1"
"ATXN1L",0.817465284391281,0.482526681106226,0.063,0.043,1,"ATXN1L"
"UVSSA",0.817533848796337,-0.643391378176972,0.053,0.087,1,"UVSSA"
"DDX46",0.817696663121164,0.194352179727486,0.492,0.435,1,"DDX46"
"ACTR8",0.817733166500426,0.410142572119362,0.063,0.043,1,"ACTR8"
"SPECC1L",0.81816169662402,0.309109857774348,0.111,0.087,1,"SPECC1L"
"TMEM161B",0.818272334112292,0.459871723305226,0.074,0.043,1,"TMEM161B"
"DEAF1",0.818475715603656,0.310248018809738,0.095,0.087,1,"DEAF1"
"RNASET2",0.818559055344024,-0.25458915889366,0.312,0.348,1,"RNASET2"
"RPIA",0.818628529787609,-0.442290288244635,0.101,0.13,1,"RPIA"
"ZNF700",0.818705862840736,0.138221940447103,0.074,0.043,1,"ZNF700"
"CEP164",0.818730987190519,0.730013161338296,0.069,0.043,1,"CEP164"
"CDK5RAP3",0.818770917727207,-0.244081641889735,0.233,0.261,1,"CDK5RAP3"
"RPS6",0.818917945645362,-0.098787552019183,0.984,1,1,"RPS6"
"KDM5C",0.818933429586484,-0.208322972673855,0.122,0.174,1,"KDM5C"
"KATNB1",0.81904690156015,0.652827142212054,0.074,0.043,1,"KATNB1"
"TFAM",0.81910645476423,-0.321596630946336,0.138,0.174,1,"TFAM"
"AC005332.4",0.819195534040978,0.463204095438021,0.079,0.043,1,"AC005332.4"
"EEF1AKMT2",0.819335195682527,0.435739676649487,0.106,0.087,1,"EEF1AKMT2"
"RNASEH2C",0.819451504517416,0.361904880627003,0.159,0.13,1,"RNASEH2C"
"ELP5",0.819539863649619,0.685017837038304,0.127,0.087,1,"ELP5"
"CSNK2A2",0.819573787801047,-0.550087220089964,0.095,0.13,1,"CSNK2A2"
"INTS6L",0.819587721706507,0.0225575455978053,0.085,0.087,1,"INTS6L"
"ESF1",0.819751585051354,0.701596299392781,0.079,0.043,1,"ESF1"
"RABEP1",0.819852009335441,-0.241386136875385,0.243,0.304,1,"RABEP1"
"RGP1",0.819947297270957,0.335892329007238,0.063,0.043,1,"RGP1"
"NPC2",0.820261259692036,0.205985077756989,0.116,0.087,1,"NPC2"
"SCAF4",0.820767448762788,0.0988773514857398,0.148,0.13,1,"SCAF4"
"EBNA1BP2",0.820847486978886,0.41954860737251,0.069,0.043,1,"EBNA1BP2"
"ZBTB40",0.820848606595988,0.236659796815293,0.063,0.043,1,"ZBTB40"
"MICOS10",0.821038393588923,0.140211409106372,0.36,0.391,1,"MICOS10"
"LINC01871",0.821244144443918,0.615749085293559,0.275,0.217,1,"LINC01871"
"CLEC16A",0.821290339495876,0.277946382633562,0.074,0.043,1,"CLEC16A"
"KLHL7",0.821500267254843,0.116507400382594,0.106,0.087,1,"KLHL7"
"ZNF431",0.821538447463874,0.38145153433459,0.185,0.174,1,"ZNF431"
"STOM",0.821539949585805,0.353467777292638,0.307,0.261,1,"STOM"
"WDR18",0.821881709245301,-0.100364243224286,0.116,0.13,1,"WDR18"
"PAOX",0.822020847324794,-0.767005961079873,0.085,0.13,1,"PAOX"
"ZNF580",0.822152053328669,-0.0684942018895225,0.116,0.13,1,"ZNF580"
"IL12RB1",0.822477856843356,-0.369429433889294,0.143,0.174,1,"IL12RB1"
"GLO1",0.822683706721907,0.236956770879554,0.132,0.13,1,"GLO1"
"ANKRD13D",0.822710984541778,0.391725200549281,0.27,0.261,1,"ANKRD13D"
"CCNG2",0.822868598568331,-0.370609263252119,0.09,0.13,1,"CCNG2"
"MAP4K2",0.823060071477396,0.640645011712905,0.127,0.087,1,"MAP4K2"
"ESCO1",0.823062127224824,-0.278915625976574,0.233,0.304,1,"ESCO1"
"ZBP1",0.823200798161643,-0.106714232865841,0.18,0.174,1,"ZBP1"
"LINC00847",0.823318269632218,0.760598594378841,0.074,0.043,1,"LINC00847"
"MRPL16",0.82340159489944,-0.354444057827781,0.196,0.261,1,"MRPL16"
"NSMAF",0.823444845135554,-0.0179290564147091,0.175,0.174,1,"NSMAF"
"PCGF5",0.823508342935576,-0.181609387556183,0.217,0.261,1,"PCGF5"
"PIM3",0.823666115750732,-0.134509202166496,0.18,0.217,1,"PIM3"
"ACYP2",0.823794105769493,0.250115771875852,0.164,0.13,1,"ACYP2"
"AGA",0.823880140743646,0.344146105526117,0.074,0.043,1,"AGA"
"HBB",0.823999746385646,0.355891798769099,0.053,0.043,1,"HBB"
"MAGT1",0.824069393008496,0.0621115920950435,0.079,0.087,1,"MAGT1"
"TULP3",0.824070419714284,0.425788662784857,0.074,0.043,1,"TULP3"
"BZW1",0.824097672575419,-0.0383661346965904,0.392,0.435,1,"BZW1"
"XPO4",0.824233954837318,-0.18960498150914,0.148,0.174,1,"XPO4"
"NDUFS2",0.824329409307152,0.0305326842574188,0.317,0.348,1,"NDUFS2"
"TIMM10B",0.82434503816999,-0.0525349099093309,0.127,0.13,1,"TIMM10B"
"SNX14",0.824356132047116,0.00893467814603355,0.138,0.13,1,"SNX14"
